"obs","words","count"
163,"미디어",514
164,"지난달",514
165,"주요",511
166,"쇼핑몰",509
167,"뉴욕",508
168,"이라",495
169,"협력",493
170,"결정",491
171,"카카오",489
172,"전략",488
173,"강화",487
174,"합병",487
175,"이름",485
176,"당시",485
177,"yna",484
178,"다양",483
179,"주목",482
180,"투자하",482
181,"네이버",480
182,"하면",478
183,"문제",473
184,"영국",473
185,"공동",472
186,"실적",471
187,"전체",470
188,"하나",467
189,"지원",464
190,"부자",461
191,"작년",458
192,"국제",458
193,"자사",458
194,"쇼핑",457
195,"창업",457
196,"정도",455
197,"공개",455
198,"확장",449
199,"이용자",448
200,"자회사",446
201,"사람",443
202,"상황",442
203,"국가",441
204,"비롯",439
205,"이유",432
206,"저우",432
207,"적극",429
208,"현지",429
209,"스포츠",428
210,"시스템",426
211,"광고",426
212,"베이",422
213,"매체",421
214,"대비",419
215,"디지털",419
216,"이용",416
217,"자신",414
218,"진행",410
219,"사용자",408
220,"행사",408
221,"국은",404
222,"지역",402
223,"유치",401
224,"참석",401
225,"사장",400
226,"선정",397
227,"공모",396
228,"당국",396
229,"유명",394
230,"다음",392
231,"수익",390
232,"손정",390
233,"점유율",387
234,"텐센트가",387
235,"혁신",380
236,"관계",379
237,"집중",377
238,"관계자",376
239,"매입",376
240,"소비자",375
241,"목표",374
242,"일부",370
243,"자동차",370
244,"총리",370
245,"가격",368
246,"전문",366
247,"직원",366
248,"계약",366
249,"오프",364
250,"전문가",364
251,"인기",357
252,"상승",357
253,"공유",356
254,"wsj",354
255,"시간",351
256,"중국인",351
257,"언론",349
258,"포브스",349
259,"전년",348
260,"특파원",348
261,"for",346
262,"유통",345
263,"강조",345
264,"방문",345
265,"신문",345
266,"정보",341
267,"규제",338
268,"영역",337
269,"인용",337
270,"기회",334
271,"우려",334
272,"사용",333
273,"동안",332
274,"처음",332
275,"정보기술",332
276,"파이낸셜타임스",332
277,"대상",331
278,"발전",331
279,"소식통",329
280,"제휴",326
281,"기간",325
282,"억만장자",325
283,"일자리",324
284,"필요",323
285,"부회장",322
286,"러시",321
287,"hankyung",320
288,"내년",318
289,"비즈니스",315
290,"번째",315
291,"방식",314
292,"중소기업",313
293,"미래",313
294,"기존",312
295,"포털",312
296,"조사",312
297,"주장",312
298,"도시",311
299,"뉴시스",309
300,"동영상",309
301,"경영",308
302,"사상",308
303,"참여",307
304,"통신",306
305,"사실",306
306,"활용",305
307,"불과",304
308,"하려",302
309,"전세계",302
310,"차이",302
311,"결과",301
312,"창출",301
313,"추가",300
314,"대형",299
315,"공식",298
316,"무역",297
317,"시대",294
318,"변화",291
319,"사진",289
320,"출시",288
321,"내용",288
322,"집계",286
323,"출신",285
324,"인구",283
325,"슈퍼",282
326,"택시",281
327,"하루",280
328,"준비",276
329,"거대",276
330,"마윈은",276
331,"주당",276
332,"영향력",275
333,"생각",274
334,"마이크로소프트",273
335,"중심",273
336,"상하",273
337,"방안",272
338,"세상",272
339,"포럼",272
340,"공격",271
341,"논의",271
342,"연구",268
343,"벤처",268
344,"차량",268
345,"협상",267
346,"보험",266
347,"뉴욕증시",266
348,"반면",265
349,"으로",265
350,"영향",264
351,"위챗",264
352,"제작",263
353,"중국판",263
354,"사이",262
355,"블룸버그",261
356,"인물",260
357,"모델",259
358,"상당",259
359,"본사",258
360,"서울",257
361,"자체",257
362,"콘텐츠",256
363,"asiae",255
364,"클라우드",254
365,"핵심",251
366,"구축",249
367,"비중",249
368,"with",248
369,"newsis",247
370,"데이터",247
371,"아마존은",246
372,"scmp",246
373,"주석",245
374,"기대",244
375,"정책",244
376,"소식",244
377,"공략",243
378,"소비",243
379,"인수합병",243
380,"개월",241
381,"구매",240
382,"아이",240
383,"우버",239
384,"체결",239
385,"엔터",238
386,"마케팅",237
387,"활동",235
388,"소유",233
389,"사회",232
390,"유럽",232
391,"파트너",230
392,"경쟁력",229
393,"상대",229
394,"상태",229
395,"성장세",228
396,"치열",228
397,"아마",227
398,"역할",225
399,"약속",225
400,"물류",225
401,"의장",224
402,"자료",223
403,"야후는",223
404,"전날",223
405,"제프",223
406,"가능",222
407,"중요",221
408,"하락",220
409,"존의",220
410,"과정",219
411,"요구",218
412,"회의",218
413,"트위터",217
414,"외국",216
415,"외신",216
416,"제시",215
417,"뉴욕증권거래소",215
418,"행보",214
419,"가량",213
420,"한경닷컴",213
421,"비판",213
422,"마이",213
423,"아마존이",212
424,"효과",211
425,"시진핑",210
426,"ulmart",210
427,"검토",209
428,"제조업체",209
429,"한국의",209
430,"마련",208
431,"오늘",208
432,"위원회",208
433,"sns",208
434,"체인",208
435,"연합",207
436,"소개",207
437,"절반",204
438,"대규모",204
439,"문화",204
440,"습관",204
441,"배송",203
442,"의미",203
443,"그동안",202
444,"제안",202
445,"급증",202
446,"공장",201
447,"스탠드",201
448,"텐센트와",201
449,"최초",200
450,"제출",200
451,"heraldcorp",200
452,"분사",200
453,"대부분",198
454,"관리",197
455,"현금",197
456,"해당",196
457,"최근",195
458,"돌파",195
459,"실리콘밸리",195
460,"도널드",195
461,"합의",194
462,"이사회",193
463,"환경",192
464,"역대",192
465,"유력",192
466,"이사",192
467,"언급",192
468,"가입자",191
469,"머니",191
470,"측은",190
471,"네트워크",190
472,"헤럴드경제",190
473,"엔진",188
474,"이익",188
475,"비교",187
476,"연결",186
477,"급등",186
478,"인터뷰",186
479,"스트리밍",185
480,"왕젠린",185
481,"재벌",185
482,"기사",185
483,"모바일게임",185
484,"산하",184
485,"전통",184
486,"정치",184
487,"자본",184
488,"마켓",183
489,"바탕",183
490,"모습",182
491,"고려",182
492,"여성",182
493,"인사",182
494,"현대",181
495,"노력",181
496,"개국",181
497,"감소",180
498,"시아",180
499,"공룡",180
500,"쿠팡",180
501,"만큼",179
502,"진입",179
503,"여기",179
504,"센터",179
505,"http",179
506,"대회",178
507,"폭스",178
508,"부상",177
509,"스타",177
510,"평균",176
511,"사례",176
512,"개최",175
513,"급성장",174
514,"속도",173
515,"대박",173
516,"경험",172
517,"확인",172
518,"파이낸셜",172
519,"이나",171
520,"스냅챗",171
521,"양사",170
522,"전기",170
523,"위협",170
524,"주의",170
525,"신규",169
526,"생산",168
527,"입장",168
528,"비전",168
529,"도전",168
530,"한국경제",167
531,"스마트",166
532,"동남",166
533,"will",166
534,"풀이",165
535,"승인",165
536,"커버",164
537,"소프트웨어",164
538,"자국",163
539,"제기",163
540,"공산당",163
541,"콘텐츠를",162
542,"copyrights",162
543,"막대",161
544,"핀테크",161
545,"상위",160
546,"공상",160
547,"선언",160
548,"저작권자",160
549,"관측",159
550,"주력",159
551,"추산",159
552,"www",159
553,"heraldbiz",158
554,"출범",158
555,"기자",158
556,"cnbc",158
557,"투데이",158
558,"대기업",157
559,"국부",157
560,"보고서",157
561,"연속",156
562,"마화텅",156
563,"대변인",156
564,"호주",155
565,"판단",155
566,"갑부",155
567,"배달",155
568,"수입",155
569,"양국",154
570,"비슷",154
571,"기능",153
572,"아마존과",153
573,"비용",153
574,"본격적",153
575,"브라",153
576,"발언",153
577,"매장",152
578,"etnews",152
579,"건설",151
580,"방침",151
581,"주문",151
582,"완다그룹",151
583,"호텔",151
584,"사우디",151
585,"배경",150
586,"논란",150
587,"등극",150
588,"이전",150
589,"순이익",150
590,"지급",149
591,"마크",149
592,"프랑스",149
593,"해석",149
594,"구체",148
595,"방송",148
596,"가지",148
597,"연간",147
598,"담당",147
599,"조치",147
600,"강력",146
601,"선택",146
602,"메이",146
603,"방법",146
604,"일본의",146
605,"명단",146
606,"arm",146
607,"얘기",145
608,"위치",145
609,"게임사",145
610,"소매",144
611,"고용",144
612,"o2o",144
613,"russia",144
614,"단계",143
615,"전화",143
616,"축구",143
617,"대출",143
618,"영상",143
619,"패션",142
620,"반도체",142
621,"1분기",142
622,"보호",142
623,"실제",142
624,"세금",142
625,"개선",141
626,"영입",141
627,"여행",141
628,"조성",141
629,"레이",141
630,"이해",141
631,"마윈이",141
632,"메시지",140
633,"잠재력",140
634,"손잡고",140
635,"발행",140
636,"성명",140
637,"게임업체",139
638,"업종",139
639,"전쟁",139
640,"상반기",138
641,"게이츠",138
642,"아의",138
643,"장기",137
644,"스북은",137
645,"스프린트",136
646,"년대",136
647,"부진",136
648,"리프트",136
649,"당선인",136
650,"싱가포르",135
651,"저장성",135
652,"음식",135
653,"실패",135
654,"차례",134
655,"야후가",134
656,"모디",134
657,"총국",133
658,"도움",132
659,"인정",132
660,"이미지",131
661,"과거",131
662,"모색",131
663,"시너지",131
664,"부사장",130
665,"추정",130
666,"회원",130
667,"준호",130
668,"각종",129
669,"독자",129
670,"무료",129
671,"역사",129
672,"that",129
673,"bat",128
674,"인공지능",128
675,"솔루션",127
676,"프로젝트",127
677,"생태계",127
678,"부분",127
679,"대응",127
680,"리서치",127
681,"명품",126
682,"반대",126
683,"이젠",126
684,"행동",126
685,"압박",126
686,"건강",125
687,"이동통신",125
688,"스북이",125
689,"경쟁사",125
690,"거래액",125
691,"are",125
692,"global",125
693,"우리나라",124
694,"동기",124
695,"등장",124
696,"하자",124
697,"애플리케이션",124
698,"소매업체",124
699,"its",124
700,"from",124
701,"현실",123
702,"해서",123
703,"마감",123
704,"프로그램",123
705,"경영권",123
706,"지수",122
707,"예약",122
708,"물건",122
709,"편집",122
710,"기부",122
711,"파트너십",122
712,"성과",121
713,"업무",121
714,"사실상",121
715,"경영진",121
716,"텅쉰",121
717,"결합",120
718,"웹사이트",120
719,"components",120
720,"미가",119
721,"활발",119
722,"법인",119
723,"jd닷컴",119
724,"more",119
725,"서류",118
726,"취임",118
727,"자금조달",118
728,"제일",117
729,"화제",117
730,"광저",117
731,"대주주",117
732,"베조스",117
733,"트렌드",116
734,"이건희",116
735,"교육",116
736,"해결",116
737,"달성",116
738,"채널",116
739,"장악",116
740,"재경",116
741,"도입",115
742,"비율",115
743,"반영",115
744,"손실",115
745,"주식시장",115
746,"국가주석",115
747,"벤처기업",115
748,"new",115
749,"인력",114
750,"탄생",114
751,"영어",114
752,"독립",113
753,"작업",113
754,"전환",113
755,"의지",113
756,"강자",113
757,"목적",113
758,"합류",113
759,"가짜",113
760,"대선",113
761,"g2a",113
762,"버핏",112
763,"종가",112
764,"거부",112
765,"성사",112
766,"클럽",112
767,"의류",111
768,"성장률",111
769,"음악",111
770,"제조업",111
771,"둔화",111
772,"투입",111
773,"발생",110
774,"최소",110
775,"후보",110
776,"시도",110
777,"독점",110
778,"계열사",110
779,"지난주",110
780,"리스트",110
781,"하이",109
782,"일정",109
783,"제조",109
784,"설립자",109
785,"헬스",109
786,"자선",109
787,"공급",108
788,"워런",108
789,"구조",108
790,"네시",108
791,"통합",108
792,"빅데이터",108
793,"덕분",108
794,"디즈니",108
795,"has",108
796,"청년",107
797,"구성",107
798,"등록",107
799,"ict",107
800,"적용",107
801,"거물",107
802,"관영",107
803,"월마트",107
804,"fnnews",107
805,"사모",106
806,"조직",106
807,"책임자",106
808,"공시",106
809,"직접",106
810,"요청",106
811,"수출",105
812,"할인",105
813,"포스",105
814,"오픈",104
815,"cnn",104
816,"금지",104
817,"운용",104
818,"상거래",104
819,"이래",104
820,"사물",103
821,"실시",103
822,"주도하",103
823,"컨설팅",103
824,"최신",103
825,"재계",103
826,"유통업체",102
827,"누구",102
828,"이재",102
829,"직후",102
830,"인터넷을",102
831,"경쟁자",102
832,"지분율",102
833,"주도",102
834,"비디오",102
835,"중국기업",102
836,"본토",102
837,"cvs",102
838,"중국시장",101
839,"의결권",101
840,"감독",101
841,"리옌훙",101
842,"group",101
843,"홍보",100
844,"일보",100
845,"리카싱",100
846,"경기",100
847,"계속",100
848,"로봇",100
849,"호출",100
850,"대학",99
851,"육성",99
852,"배포",99
853,"에너지",99
854,"뉴시",99
855,"프라",99
856,"서비스업체",99
857,"시각",99
858,"종목",99
859,"분위기",99
860,"튜브",99
861,"제약",99
862,"애널리스트는",99
863,"계기",98
864,"지도",98
865,"네이버는",98
866,"접근",98
867,"라이벌",98
868,"company",98
869,"생활",97
870,"항공",97
871,"확산",97
872,"최종",97
873,"카드",97
874,"지속적",97
875,"일반",97
876,"미의",97
877,"드라마",97
878,"신청",97
879,"중동",97
880,"일각",97
881,"교수",96
882,"특별",96
883,"하거",96
884,"각국",96
885,"소기업",96
886,"world",96
887,"유니콘",96
888,"sed",95
889,"플립카트",95
890,"절차",95
891,"대통령의",95
892,"지불",94
893,"지속",94
894,"능력",94
895,"그램",94
896,"첫날",94
897,"단체",94
898,"거액",94
899,"위챗을",94
900,"타임스",94
901,"this",94
902,"연설",93
903,"international",93
904,"당선자",93
905,"제조사",92
906,"자유",92
907,"국경",92
908,"목소리",92
909,"이외",92
910,"보스",92
911,"china",92
912,"단행",91
913,"대화",91
914,"정상",91
915,"영업",91
916,"내부",91
917,"마무리",91
918,"아마존을",91
919,"유행",91
920,"골드만삭스",91
921,"인디",91
922,"여부",90
923,"하반기",90
924,"소송",90
925,"타임",90
926,"의사",90
927,"증권거래소",90
928,"임원",90
929,"유로",90
930,"공세",89
931,"대한",89
932,"리치",89
933,"컴퓨팅",89
934,"회계",89
935,"개설",88
936,"수수료",88
937,"사이버",88
938,"간편",88
939,"구단",88
940,"컴퓨터",88
941,"블룸버그는",88
942,"차원",88
943,"나라",88
944,"오브",88
945,"육박",88
946,"나머지",88
947,"군제",88
948,"고급",88
949,"어려움",88
950,"오포",88
951,"국민",87
952,"활성화",87
953,"범위",87
954,"매력",87
955,"필리",87
956,"형태",87
957,"뉴욕타임스",87
958,"개혁",87
959,"조건",87
960,"신화",87
961,"백악관",87
962,"본고",87
963,"러브",87
964,"겨냥",86
965,"입점",86
966,"무엇",86
967,"발굴",86
968,"부인",86
969,"가입",86
970,"처리",86
971,"라쿠텐",86
972,"수치",85
973,"택배",85
974,"질문",85
975,"시장조사",85
976,"우버는",85
977,"주제",85
978,"나스닥",85
979,"합작",85
980,"이비",85
981,"경매",85
982,"베저스",85
983,"products",85
984,"방향",84
985,"수요",84
986,"기업인",84
987,"중단",84
988,"견제",84
989,"해지",84
990,"총액",84
991,"징둥",84
992,"포인트",83
993,"민간",83
994,"접속",83
995,"축하",83
996,"인민",83
997,"인재",83
998,"연계",83
999,"취득",83
1000,"반응",83
1001,"대륙",83
1002,"방한",83
1003,"극장",83
1004,"티켓",83
1005,"사주",83
1006,"about",83
1007,"정식",82
1008,"통제",82
1009,"감안",82
1010,"회동",82
1011,"무대",82
1012,"넥슨",82
1013,"안전",81
1014,"신생",81
1015,"심사",81
1016,"당초",81
1017,"출처",81
1018,"프리미엄",81
1019,"임명",81
1020,"급락",81
1021,"their",81
1022,"백화점",80
1023,"책임",80
1024,"홈페이지",80
1025,"이란",80
1026,"다수",80
1027,"몸값",80
1028,"친구",80
1029,"기금",79
1030,"사업자",79
1031,"마찬가지",79
1032,"멕시코",79
1033,"갈등",79
1034,"이탈",79
1035,"허용",79
1036,"박차",79
1037,"테크",79
1038,"house",79
1039,"제외",78
1040,"혜택",78
1041,"작용",78
1042,"측면",78
1043,"휴대폰",78
1044,"기대감",78
1045,"근무",78
1046,"종합",78
1047,"시장점유율",78
1048,"이의",78
1049,"긍정적",78
1050,"단순",78
1051,"허가",78
1052,"월드",78
1053,"뇌물",78
1054,"두가",78
1055,"business",78
1056,"앤트파이낸셜은",78
1057,"sedaily",78
1058,"의견",77
1059,"출연",77
1060,"위험",77
1061,"제2",77
1062,"소셜커머스",77
1063,"기관",77
1064,"스위스",77
1065,"형성",77
1066,"통신사",77
1067,"데뷔",77
1068,"요인",77
1069,"할리우드",77
1070,"신사업",77
1071,"재무",77
1072,"숫자",77
1073,"구입",76
1074,"상무",76
1075,"사건",76
1076,"왕자",76
1077,"거론",76
1078,"의혹",76
1079,"판매자",76
1080,"prnewswire",76
1081,"our",76
1082,"technology",76
1083,"체제",75
1084,"초점",75
1085,"로이터",75
1086,"조정",75
1087,"기업가",75
1088,"협약",75
1089,"소셜네트워크서비스",75
1090,"개인",75
1091,"진단",75
1092,"저장",75
1093,"온라인게임",75
1094,"스북과",75
1095,"블룸버그통신이",75
1096,"추격",75
1097,"스냅챗은",75
1098,"역사상",74
1099,"부족",74
1100,"도전장",74
1101,"음원",74
1102,"휴대",74
1103,"접촉",74
1104,"개발업체",74
1105,"핀란드",74
1106,"앤트",74
1107,"알파벳",74
1108,"안정",73
1109,"코드",73
1110,"파악",73
1111,"리그",73
1112,"포토",73
1113,"가속화",73
1114,"프리",73
1115,"얼마",73
1116,"ups",73
1117,"one",73
1118,"헤지펀드",73
1119,"다각화",72
1120,"자격",72
1121,"작품",72
1122,"프로",72
1123,"북한",72
1124,"오전",72
1125,"역량",72
1126,"희망",72
1127,"막강",72
1128,"외부",72
1129,"일환",72
1130,"사무실",72
1131,"옵션",72
1132,"이스라엘",72
1133,"유지",71
1134,"저가",71
1135,"수익성",71
1136,"제한",71
1137,"비난",71
1138,"제도",71
1139,"스마트폰을",71
1140,"하고",71
1141,"그간",71
1142,"완화",71
1143,"창립자",71
1144,"창업주",71
1145,"규정",71
1146,"링크",71
1147,"신용",71
1148,"교류",71
1149,"블룸버그통신은",71
1150,"위해",71
1151,"적자",71
1152,"세일즈",71
1153,"블룸버그에",71
1154,"leading",71
1155,"까지",70
1156,"영업이익",70
1157,"자랑",70
1158,"지위",70
1159,"눈길",70
1160,"약진",70
1161,"바오",70
1162,"신용카드",70
1163,"전역",70
1164,"미국은",70
1165,"애니메이션",70
1166,"서경",70
1167,"추세",69
1168,"협업",69
1169,"관광",69
1170,"확실",69
1171,"인식",69
1172,"선점",69
1173,"출발",69
1174,"신한",69
1175,"수장",69
1176,"거절",69
1177,"mint",69
1178,"예측",68
1179,"거리",68
1180,"석유",68
1181,"이진",68
1182,"유일",68
1183,"유료",68
1184,"강점",68
1185,"파운드",68
1186,"송금",68
1187,"국유기업",68
1188,"의도",68
1189,"참가",68
1190,"월간",68
1191,"비자",68
1192,"현재",68
1193,"이중",68
1194,"신임",68
1195,"로스",68
1196,"화장품",67
1197,"본격화",67
1198,"사태",67
1199,"신설",67
1200,"신뢰",67
1201,"시점",67
1202,"동력",67
1203,"시설",67
1204,"포기",67
1205,"부담",67
1206,"채용",67
1207,"대국",67
1208,"스페인",67
1209,"분기",67
1210,"시절",67
1211,"위조",67
1212,"리더",67
1213,"개사",67
1214,"면담",67
1215,"신화통신",67
1216,"충분",67
1217,"네이버와",67
1218,"pcb",67
1219,"이런일이",67
1220,"앤트파이낸셜",67
1221,"ibm",66
1222,"통화",66
1223,"혐의",66
1224,"이야기",66
1225,"총괄",66
1226,"악화",66
1227,"마지막",66
1228,"무역대표부",66
1229,"리스크",66
1230,"압도",66
1231,"모건",66
1232,"라쿠텐은",66
1233,"fair",66
1234,"협회",65
1235,"오후",65
1236,"졸업",65
1237,"아래",65
1238,"데이",65
1239,"폭발적",65
1240,"위원",65
1241,"포석",65
1242,"투자액",65
1243,"중화",65
1244,"텐센트를",65
1245,"홍콩증시",65
1246,"가전",64
1247,"가상",64
1248,"보조금",64
1249,"유망",64
1250,"아이디어",64
1251,"만족",64
1252,"모두",64
1253,"정리",64
1254,"스탠",64
1255,"연구소",64
1256,"래리",64
1257,"테슬라",64
1258,"위조품",64
1259,"완료",64
1260,"nyse",64
1261,"홍콩에서",64
1262,"랭크",64
1263,"회계연도",64
1264,"이슈",63
1265,"차세대",63
1266,"수익률",63
1267,"모바일결제",63
1268,"수단",63
1269,"선두",63
1270,"액수",63
1271,"개시",63
1272,"중이",63
1273,"타이",63
1274,"투도",63
1275,"모기업",63
1276,"than",63
1277,"파이",62
1278,"관광객",62
1279,"신흥시장",62
1280,"하드웨어",62
1281,"전면",62
1282,"하라",62
1283,"에스",62
1284,"고전",62
1285,"당선",62
1286,"소문",62
1287,"sec",62
1288,"퍼블리싱",62
1289,"바르",62
1290,"존재",61
1291,"보안",61
1292,"몸집",61
1293,"민국",61
1294,"부채",61
1295,"차단",61
1296,"익스프레스",61
1297,"출자",61
1298,"사우디아라비아",61
1299,"기자회견",61
1300,"창립",61
1301,"행정부",61
1302,"중산층",61
1303,"platform",61
1304,"경제전문지",61
1305,"electronics",61
1306,"market",61
1307,"was",61
1308,"정몽",61
1309,"투안",61
1310,"의금",61
1311,"내수",60
1312,"한류",60
1313,"소재",60
1314,"긴장",60
1315,"지금",60
1316,"해주",60
1317,"귀재",60
1318,"부과",60
1319,"텔레콤",60
1320,"국내외",60
1321,"안드로이드",60
1322,"태국",60
1323,"니혼게이자이신문",60
1324,"파워",60
1325,"자수성가",60
1326,"오의",60
1327,"대항",60
1328,"채권",60
1329,"서한",60
1330,"시사",60
1331,"over",60
1332,"online",60
1333,"불구",59
1334,"넷플릭스",59
1335,"임직원",59
1336,"창조",59
1337,"유사",59
1338,"혁신적",59
1339,"슬림",59
1340,"계정",59
1341,"시티",59
1342,"이주",59
1343,"행위",59
1344,"거듭",59
1345,"국영",59
1346,"충신",59
1347,"customers",59
1348,"일본법인",59
1349,"코스",58
1350,"토종",58
1351,"이것",58
1352,"제보",58
1353,"오라",58
1354,"예비",58
1355,"기술력",58
1356,"아이폰",58
1357,"트위터는",58
1358,"머리",58
1359,"연봉",58
1360,"평가액",58
1361,"로고",58
1362,"월드컵",58
1363,"연예",58
1364,"dld",58
1365,"보아",58
1366,"명보",58
1367,"수요가",57
1368,"구매자",57
1369,"보급",57
1370,"국무",57
1371,"확정",57
1372,"과감",57
1373,"장악하",57
1374,"자인",57
1375,"외교",57
1376,"유리",57
1377,"유엔",57
1378,"재편",57
1379,"완다그룹은",57
1380,"년간",57
1381,"시선",57
1382,"강연",57
1383,"직전",57
1384,"발판",57
1385,"중인",57
1386,"승자",57
1387,"아트",57
1388,"internet",57
1389,"약국",57
1390,"영자지",57
1391,"인턴",57
1392,"우수",56
1393,"버크셔",56
1394,"나스닥에",56
1395,"청쿵그룹",56
1396,"대중",56
1397,"우버와",56
1398,"눈독",56
1399,"초대",56
1400,"분리",56
1401,"젊은이",56
1402,"답변",56
1403,"파티게임즈",56
1404,"이벤트",56
1405,"양회",56
1406,"신흥",56
1407,"digital",56
1408,"media",56
1409,"services",56
1410,"촉진",55
1411,"무인",55
1412,"연말",55
1413,"구상",55
1414,"인천",55
1415,"코너",55
1416,"전국",55
1417,"우버가",55
1418,"기획",55
1419,"자금력",55
1420,"팬택",55
1421,"야나이",55
1422,"도약",54
1423,"불만",54
1424,"취소",54
1425,"신산업",54
1426,"양대",54
1427,"주택",54
1428,"창고",54
1429,"현상",54
1430,"선호",54
1431,"금융시장",54
1432,"고민",54
1433,"케이",54
1434,"상장사",54
1435,"라쿠텐이",54
1436,"지목",54
1437,"소셜미디어",54
1438,"have",54
1439,"삭제",53
1440,"추월",53
1441,"실현",53
1442,"재단",53
1443,"운동",53
1444,"실시간",53
1445,"바람",53
1446,"사들",53
1447,"침체",53
1448,"케어",53
1449,"금융서비스",53
1450,"수십",53
1451,"제재",53
1452,"왓츠앱",53
1453,"지주회사",53
1454,"처분",53
1455,"익명",53
1456,"고문",53
1457,"영화관",53
1458,"과시",53
1459,"올림픽",53
1460,"강세",53
1461,"의문",53
1462,"source",53
1463,"블룸버그가",53
1464,"스핀",53
1465,"조언",52
1466,"징둥닷컴",52
1467,"설계",52
1468,"복잡",52
1469,"블랙",52
1470,"전용",52
1471,"반발",52
1472,"아시안게임",52
1473,"지사",52
1474,"한계",52
1475,"스북을",52
1476,"마윈과",52
1477,"자율",52
1478,"격차",52
1479,"포부",52
1480,"그루폰",52
1481,"확신",52
1482,"경쟁업체",52
1483,"보급률",52
1484,"보너스",52
1485,"드림웍스",52
1486,"스냅챗에",52
1487,"iacc",52
1488,"장관",51
1489,"아파트",51
1490,"주인공",51
1491,"말레이",51
1492,"직면",51
1493,"가족",51
1494,"화려",51
1495,"위상",51
1496,"교사",51
1497,"서방",51
1498,"구도",51
1499,"주행",51
1500,"민간기업",51
1501,"신경",51
1502,"나렌드라",51
1503,"선임",51
1504,"경제포럼",51
1505,"information",51
1506,"가를",51
1507,"kakao",51
1508,"원칙",50
1509,"특허",50
1510,"신기",50
1511,"첨단",50
1512,"인천시",50
1513,"자원",50
1514,"스북에",50
1515,"테크놀로지",50
1516,"명문",50
1517,"공간",50
1518,"변신",50
1519,"위어",50
1520,"무한",50
1521,"입지",50
1522,"신생기업",50
1523,"차등",50
1524,"개방",50
1525,"크라이",50
1526,"사무",50
1527,"전량",50
1528,"매수",50
1529,"상업",50
1530,"유저",50
1531,"마리",50
1532,"위조상품",50
1533,"큰손",50
1534,"아모레퍼시픽",50
1535,"후강통",50
1536,"said",50
1537,"앤트파이낸셜이",50
1538,"이곳",49
1539,"장벽",49
1540,"전반",49
1541,"지배하",49
1542,"선전",49
1543,"의료",49
1544,"주변",49
1545,"발휘",49
1546,"정신",49
1547,"제국",49
1548,"이하",49
1549,"판매업체",49
1550,"naver",49
1551,"통계",49
1552,"협정",49
1553,"안보",49
1554,"전달",49
