"obs","words","count"
121,"일본",596
122,"이유",593
123,"방식",586
124,"여성",580
125,"무단",574
126,"사회",572
127,"주문",572
128,"당시",572
129,"전재",571
130,"마케팅",563
131,"식료품",563
132,"설립",562
133,"사용",561
134,"인도",560
135,"프로그램",557
136,"재배포",555
137,"비즈니스",554
138,"강조",552
139,"기회",551
140,"보도",546
141,"실패",543
142,"변화",541
143,"사진",537
144,"대상",529
145,"물류",529
146,"목표",527
147,"플랫폼",526
148,"전망",518
149,"문화",518
150,"경영자",512
151,"월마트",510
152,"물건",507
153,"소비",505
154,"전문가",502
155,"상황",498
156,"비용",496
157,"식품",488
158,"국의",486
159,"사이트",485
160,"시스템",482
161,"정보",478
162,"베이",472
163,"모델",472
164,"수준",471
165,"자체",471
166,"학생",463
167,"공유",461
168,"프라임",461
169,"영국",460
170,"동안",456
171,"관리",456
172,"의류",455
173,"가운데",455
174,"결정",453
175,"이라",446
176,"예정",435
177,"대형",432
178,"거래",431
179,"증가",429
180,"유명",427
181,"로봇",426
182,"인기",425
183,"결과",422
184,"전체",421
185,"방법",420
186,"택배",419
187,"노력",419
188,"자리",416
189,"참여",414
190,"위안",412
191,"채용",410
192,"가지",409
193,"교수",408
194,"미래",408
195,"지적",407
196,"활동",406
197,"시대",406
198,"패션",403
199,"확장",403
200,"청년",401
201,"본사",400
202,"디지털",399
203,"행사",399
204,"업무",398
205,"창출",396
206,"연구",395
207,"주목",393
208,"뉴스",392
209,"가능성",389
210,"이름",388
211,"선택",387
212,"준비",384
213,"취업",383
214,"벤처",381
215,"아이디어",374
216,"기반",372
217,"부문",371
218,"확보",370
219,"예상",368
220,"기록",368
221,"포함",368
222,"의미",366
223,"할인",366
224,"마켓",365
225,"도전",364
226,"영역",362
227,"무료",362
228,"회원",361
229,"유치",360
230,"공간",360
231,"제프",360
232,"비롯",356
233,"기사",356
234,"집중",355
235,"이날",355
236,"부동산",354
237,"효과",353
238,"구축",352
239,"일부",352
240,"중심",352
241,"주요",349
242,"사실",349
243,"하려",347
244,"소개",346
245,"hankyung",345
246,"번째",344
247,"디자인",341
248,"대부분",338
249,"마련",338
250,"제작",337
251,"발전",337
252,"인력",337
253,"다음",335
254,"근무",331
255,"적극",330
256,"실리콘밸리",328
257,"해결",328
258,"자동차",327
259,"만큼",326
260,"추진",322
261,"애플",321
262,"능력",321
263,"고용",321
264,"무엇",320
265,"사례",319
266,"환경",318
267,"수익",317
268,"세상",315
269,"전통",315
270,"그룹",310
271,"보유",307
272,"모습",305
273,"역할",305
274,"대기업",302
275,"음식",301
276,"도입",300
277,"무인",298
278,"영화",298
279,"인재",298
280,"마윈",297
281,"도움",296
282,"백화점",293
283,"불과",293
284,"선정",292
285,"기준",291
286,"사이",291
287,"누구",291
288,"저널",291
289,"하루",290
290,"생산",289
291,"금융",288
292,"프로젝트",287
293,"해당",285
294,"투자자",285
295,"과거",284
296,"출신",283
297,"강화",282
298,"방문",281
299,"생활",280
300,"월스트리트",280
301,"기간",279
302,"졸업",278
303,"일반",277
304,"사람들",277
305,"해서",276
306,"월마트는",274
307,"유통업체",273
308,"위치",273
309,"신청",273
310,"결제",271
311,"국가",271
312,"인간",270
313,"등장",269
314,"개월",269
315,"로켓",268
316,"뉴욕",267
317,"건강",265
318,"광고",265
319,"공개",265
320,"학교",264
321,"확인",263
322,"고민",263
323,"내용",262
324,"데이터",262
325,"이해",261
326,"홈페이지",260
327,"스타",260
328,"년대",260
329,"게임",259
330,"yna",259
331,"관계자",258
332,"현지",258
333,"이미지",258
334,"구성",258
335,"부분",258
336,"쿠팡",258
337,"단계",257
338,"대비",256
339,"이야기",256
340,"규제",255
341,"출시",255
342,"아이",255
343,"사장",255
344,"현실",254
345,"지식",253
346,"이베",253
347,"물품",253
348,"아마존에",252
349,"여기",252
350,"소프트웨어",252
351,"컨설팅",252
352,"아마존을",250
353,"지난달",249
354,"베조스",249
355,"화장품",248
356,"체인",248
357,"정책",247
358,"추가",246
359,"조직",245
360,"처음",244
361,"신문",244
362,"직장",244
363,"연결",244
364,"경쟁력",243
365,"홍보",242
366,"기획",241
367,"인터뷰",240
368,"공동",239
369,"실제",239
370,"마음",238
371,"제시",236
372,"우주",236
373,"자금",236
374,"트렌드",236
375,"일하",236
376,"삼성",235
377,"얘기",235
378,"최초",235
379,"가족",235
380,"컴퓨터",235
381,"시애",235
382,"커피",235
383,"상대",231
384,"영향",230
385,"중소기업",230
386,"아마존과",230
387,"인구",230
388,"조사",230
389,"직업",230
390,"한국경제",230
391,"여행",229
392,"부족",228
393,"코리",227
394,"작년",226
395,"방송",226
396,"각종",225
397,"오픈",224
398,"방안",223
399,"호텔",223
400,"연간",222
401,"상장",222
402,"코스트",220
403,"자산",220
404,"은행",220
405,"주장",219
406,"핵심",218
407,"스마트폰",218
408,"국제",218
409,"실적",217
410,"해주",216
411,"언론",216
412,"서점",216
413,"솔루션",215
414,"평균",215
415,"아이템",215
416,"거리",214
417,"나이",214
418,"창고",213
419,"영업",212
420,"우려",211
421,"성과",211
422,"친구",211
423,"공급",210
424,"판단",209
425,"반면",208
426,"담당",208
427,"마크",207
428,"저렴",206
429,"으로",206
430,"상태",206
431,"자사",206
432,"자기",206
433,"그것",205
434,"만족",205
435,"형태",205
436,"검색",204
437,"시험",204
438,"그동안",203
439,"동영상",203
440,"스타일",203
441,"인공지능",203
442,"오늘",202
443,"바탕",201
444,"대한",201
445,"중국인",201
446,"발생",200
447,"이익",200
448,"sns",200
449,"제안",200
450,"스북",199
451,"상당",199
452,"개선",198
453,"미디어",198
454,"관계",198
455,"유기",198
456,"소통",197
457,"인정",197
458,"etnews",197
459,"최근",196
460,"요구",196
461,"차량",196
462,"기자",196
463,"비중",195
464,"현대",195
465,"인식",195
466,"유행",195
467,"매체",194
468,"역사",194
469,"소매",193
470,"월마트가",193
471,"점포",193
472,"머스크",192
473,"전기",191
474,"혜택",190
475,"전공",190
476,"항공",190
477,"기대",189
478,"카페24",189
479,"내년",188
480,"적용",188
481,"비교",187
482,"우리나라",186
483,"거대",186
484,"전국",186
485,"소매업체",186
486,"통합",185
487,"현장",183
488,"베저스",183
489,"신규",182
490,"치열",181
491,"생태계",181
492,"이사",181
493,"비슷",181
494,"주식",181
495,"계약",180
496,"스포츠",180
497,"건설",179
498,"창업가",179
499,"존재",178
500,"구입",177
501,"인사",176
502,"장기",176
503,"그녀",176
504,"신발",175
505,"어려움",175
506,"공부",175
507,"영어",174
508,"특파원",174
509,"벤처기업",174
510,"시절",174
511,"베조스는",174
512,"트럼프",174
513,"활성화",173
514,"실시",173
515,"아시",173
516,"고려",173
517,"전자책",173
518,"이전",171
519,"신선",170
520,"투자하",170
521,"조언",169
522,"이용자",169
523,"지속",169
524,"사용자",168
525,"안전",168
526,"네트워크",168
527,"정신",168
528,"덕분",168
529,"사무실",168
530,"매각",168
531,"기능",167
532,"설치",167
533,"회의",167
534,"입사",167
535,"체험",166
536,"속도",166
537,"디자이너",166
538,"클라우드",165
539,"시도",165
540,"내부",165
541,"cnbc",165
542,"과학",164
543,"펀드",164
544,"습관",164
545,"주변",163
546,"부담",163
547,"고급",163
548,"개설",162
549,"공략",162
550,"전자",162
551,"입장",162
552,"하자",161
553,"화제",161
554,"전달",161
555,"파트너",161
556,"주가",160
557,"블루",160
558,"아버지",160
559,"기부",159
560,"상하",158
561,"접근",157
562,"작업",156
563,"대규모",156
564,"우수",156
565,"민국",156
566,"경기",156
567,"웹사이트",156
568,"철학",156
569,"로어",156
570,"샤오",155
571,"전환",155
572,"콘텐츠",155
573,"저우",155
574,"반응",155
575,"하거",155
576,"단순",155
577,"개인",155
578,"영상",155
579,"절반",154
580,"자연",154
581,"계기",153
582,"프라",153
583,"당신",153
584,"질문",152
585,"heraldcorp",152
586,"경매",152
587,"공장",151
588,"건물",151
589,"협력",151
590,"대통령",151
591,"장점",151
592,"수요",150
593,"전역",150
594,"점유율",149
595,"등록",149
596,"제도",149
597,"희망",149
598,"수입",149
599,"수출",148
600,"남성",148
601,"선호",148
602,"작가",148
603,"창조",147
604,"시설",147
605,"인물",147
606,"급증",147
607,"입주",147
608,"강의",146
609,"파악",146
610,"가정",145
611,"오바",145
612,"물류센터",145
613,"비행",145
614,"가량",144
615,"의견",144
616,"정보기술",144
617,"카카오",144
618,"리더십",144
619,"노하우",144
620,"모집",143
621,"촬영",143
622,"저작권자",143
623,"명품",142
624,"예측",142
625,"우버",142
626,"처리",142
627,"인생",141
628,"주제",141
629,"언급",140
630,"마찬가지",139
631,"포장",139
632,"방향",138
633,"안정",138
634,"대학교",138
635,"저자",138
636,"분위기",138
637,"최신",138
638,"wsj",138
639,"이벤트",138
640,"역량",137
641,"채널",137
642,"공룡",137
643,"공격",137
644,"마트",136
645,"외국",136
646,"위험",136
647,"asiae",136
648,"인근",136
649,"음악",135
650,"부사장",135
651,"매력",135
652,"외부",135
653,"입점",134
654,"조건",134
655,"리더",134
656,"구조",133
657,"지속적",133
658,"이란",133
659,"측은",132
660,"박스",132
661,"하라",132
662,"호주",131
663,"감소",131
664,"스마트",131
665,"시가총액",131
666,"경력",131
667,"신뢰",130
668,"조성",130
669,"마윈은",130
670,"젊은이",130
671,"발사",129
672,"상승",129
673,"어디",129
674,"업종",129
675,"행동",129
676,"추천",129
677,"의사",129
678,"임원",129
679,"의약품",129
680,"메이",128
681,"남부",128
682,"특별",128
683,"한국의",128
684,"개최",128
685,"산업혁명",128
686,"민간",127
687,"반영",127
688,"학과",127
689,"요소",127
690,"특허",126
691,"배경",126
692,"본격적",126
693,"포기",126
694,"헤럴드경제",126
695,"계속",126
696,"생존",126
697,"타깃",126
698,"캠퍼스",126
699,"사건",125
700,"차별화",125
701,"나라",125
702,"영향력",125
703,"입학",124
704,"관광",124
705,"기관",124
706,"판매자",124
707,"방침",123
708,"측면",123
709,"임직원",123
710,"가구",123
711,"당일",123
712,"개념",123
713,"결혼",123
714,"프랑스",123
715,"대학생",123
716,"실험",123
717,"오리",123
718,"확산",122
719,"자유",122
720,"시행",122
721,"연계",122
722,"네이버",122
723,"비전",122
724,"부모",122
725,"카페",122
726,"하락",121
727,"돌파",121
728,"제한",121
729,"자료",121
730,"지점",121
731,"재고",121
732,"국은",120
733,"탄생",120
734,"사랑",120
735,"투데이",120
736,"그램",119
737,"레이",119
738,"선물",119
739,"비판",119
740,"일상",119
741,"강연",119
742,"이곳",118
743,"자랑",118
744,"대체",118
745,"택시",118
746,"부호",118
747,"독자",117
748,"웨이",117
749,"육성",117
750,"카드",117
751,"달성",117
752,"행복",117
753,"개발자",117
754,"경쟁사",117
755,"포브스",117
756,"제트닷컴",117
757,"마이크로소프트",116
758,"구체",116
759,"참가",116
760,"강력",115
761,"통신",115
762,"바이",115
763,"부자",115
764,"품질",115
765,"수학",115
766,"장애인",115
767,"사업자",115
768,"뉴욕타임스",115
769,"현상",115
770,"비결",115
771,"면접",115
772,"데이",114
773,"공식",114
774,"전쟁",114
775,"차이",114
776,"강점",114
777,"농업",114
778,"진입",113
779,"영입",113
780,"뉴시스",113
781,"copyrights",113
782,"슈퍼",113
783,"재능",113
784,"운동",113
785,"장소",113
786,"시즌",113
787,"기본",113
788,"추구",113
789,"수상",113
790,"파산",113
791,"유통업계",112
792,"축하",112
793,"인상",112
794,"합병",112
795,"오피스",112
796,"품목",111
797,"작품",111
798,"전형",111
799,"제2",111
800,"정치",111
801,"지금",111
802,"임대",111
803,"요청",111
804,"열정",111
805,"아마존에서",111
806,"성장세",110
807,"논란",110
808,"맞춤형",110
809,"아들",110
810,"유니콘",110
811,"일정",109
812,"전화",109
813,"대출",109
814,"차례",109
815,"표현",109
816,"사내",108
817,"설계",108
818,"수요가",107
819,"외신",107
820,"모두",107
821,"기계",107
822,"결합",107
823,"소식통",107
824,"퇴근",107
825,"제주",107
826,"지급",106
827,"전세계",106
828,"억만장자",106
829,"주택",106
830,"급성장",106
831,"heraldbiz",106
832,"대응",106
833,"조치",106
834,"친환경",106
835,"반대",105
836,"소재",105
837,"부상",105
838,"오후",105
839,"지불",105
840,"이것",105
841,"경영진",105
842,"출판사",104
843,"인용",104
844,"소매업",104
845,"발견",103
846,"구상",103
847,"책임",103
848,"헬스",103
849,"소셜",103
850,"엔지니어",102
851,"비율",102
852,"개국",102
853,"절감",102
854,"재단",102
855,"현금",102
856,"수십",102
857,"뷰티",102
858,"국민",101
859,"아파트",101
860,"체계",101
861,"특정",101
862,"보험",101
863,"사과",101
864,"목적",101
865,"포춘",101
866,"연말",100
867,"재산",100
868,"당국",100
869,"평소",100
870,"에너지",100
871,"지분",100
872,"취득",100
873,"상자",100
874,"자전거",100
875,"취급",100
876,"특징",100
877,"결심",100
878,"과일",99
879,"대도시",99
880,"최소",99
881,"운송",99
882,"세금",99
883,"총괄",99
884,"출발",99
885,"부산",99
886,"ups",99
887,"제조",98
888,"이하",98
889,"바람",98
890,"위협",98
891,"인터넷을",98
892,"스토어",98
893,"이래",98
894,"농가",98
895,"대학원",98
896,"타임스",98
897,"심각",97
898,"소식",97
899,"중단",97
900,"농촌",97
901,"회수",97
902,"제휴",96
903,"주력",96
904,"학습",96
905,"기업가",96
906,"확실",96
907,"매니저",96
908,"폐쇄",96
909,"논의",96
910,"포스",96
911,"우주여행",96
912,"전년",95
913,"독특",95
914,"엔진",95
915,"제조업",95
916,"적합",95
917,"과학자",95
918,"발달",95
919,"변신",95
920,"유럽",95
921,"참석",95
922,"제약",95
923,"농산물",94
924,"과제",94
925,"newsis",94
926,"주인공",94
927,"진정",94
928,"자동",94
929,"유료",94
930,"경쟁자",94
931,"해지",94
932,"편집",94
933,"복합",94
934,"엘론",94
935,"스트리밍",93
936,"편리",93
937,"협업",93
938,"순간",93
939,"전용",93
940,"관점",93
941,"부부",93
942,"보안",92
943,"사상",92
944,"선언",92
945,"연봉",92
946,"마이",92
947,"실행",92
948,"재배",92
949,"약국",92
950,"한류",91
951,"언제",91
952,"배출",91
953,"네시",91
954,"지방",91
955,"정리",91
956,"러시",91
957,"파이낸셜타임스",91
958,"요인",91
959,"향상",90
960,"포인트",90
961,"열풍",90
962,"마을",90
963,"트럭",90
964,"연회비",90
965,"예비",90
966,"식당",90
967,"케어",90
968,"화물",90
969,"미미",89
970,"제외",89
971,"코스",89
972,"개척",89
973,"학년",89
974,"근로자",89
975,"애플리케이션",89
976,"의지",89
977,"머니",89
978,"소프트",89
979,"한계",89
980,"현재",89
981,"우주선",89
982,"텐센트",88
983,"연합",88
984,"한경닷컴",88
985,"순위",88
986,"차원",88
987,"상거래",88
988,"해석",88
989,"승인",88
990,"빌딩",88
991,"검토",87
992,"스토리",87
993,"시장조사",87
994,"보고서",87
995,"실시간",87
996,"기념",87
997,"무역",86
998,"유지",86
999,"메시지",86
1000,"추산",86
1001,"선발",86
1002,"양성",86
1003,"목소리",86
1004,"규정",86
1005,"얼마",86
1006,"마지막",86
1007,"비디오",86
1008,"로운",86
1009,"실버",86
1010,"아카데미",86
1011,"원칙",85
1012,"까지",85
1013,"수수료",85
1014,"업의",85
1015,"최종",85
1016,"특강",85
1017,"행보",85
1018,"단체",85
1019,"막대",85
1020,"용품",85
1021,"장난감",85
1022,"중앙",84
1023,"형성",84
1024,"접수",84
1025,"메이크샵",84
1026,"신속",83
1027,"커버",83
1028,"보장",83
1029,"연속",83
1030,"체결",83
1031,"눈길",83
1032,"소유",83
1033,"걱정",83
1034,"포럼",83
1035,"프리",83
1036,"예약",83
1037,"수단",83
1038,"프레",83
1039,"농사",83
1040,"지정",82
1041,"협회",82
1042,"제기",82
1043,"허브",82
1044,"소셜커머스",82
1045,"출범",82
1046,"슈퍼마켓",82
1047,"테스트",82
1048,"다수",82
1049,"부진",82
1050,"극복",82
1051,"신경",82
1052,"소방관",82
1053,"독립",81
1054,"자녀",81
1055,"본인",81
1056,"주의",81
1057,"강자",81
1058,"확신",81
1059,"스타벅스",81
1060,"와인",81
1061,"그림",81
1062,"인턴",81
1063,"페니",81
1064,"추세",80
1065,"서류",80
1066,"주민",80
1067,"협상",80
1068,"아침",80
1069,"얼굴",80
1070,"자동화",80
1071,"b2b",80
1072,"농장",80
1073,"강좌",80
1074,"파산보호",80
1075,"제조업체",79
1076,"임금",79
1077,"상상",79
1078,"연구소",79
1079,"단어",79
1080,"토론",79
1081,"인수합병",79
1082,"주행",79
1083,"정확",79
1084,"프랜차이즈",79
1085,"쿠팡맨",79
1086,"인센티브",79
1087,"fnnews",79
1088,"수치",78
1089,"동기",78
1090,"자격증",78
1091,"패키지",78
1092,"한국인",78
1093,"기저귀",78
1094,"sedaily",78
1095,"불만",77
1096,"종류",77
1097,"불가능",77
1098,"소규모",77
1099,"기억",77
1100,"카메라",77
1101,"절차",77
1102,"2002년",77
1103,"불구",76
1104,"포털",76
1105,"공사",76
1106,"합리",76
1107,"말하",76
1108,"상담",76
1109,"타격",76
1110,"대박",76
1111,"물량",76
1112,"훈련",76
1113,"뱅크",76
1114,"청소년",76
1115,"수행",76
1116,"동료",76
1117,"휴가",76
1118,"상인",76
1119,"아마존닷컴",76
1120,"매장이",76
1121,"초반",75
1122,"이틀",75
1123,"활발",75
1124,"실무",75
1125,"발굴",75
1126,"혁신적",75
1127,"수백",75
1128,"자본",75
1129,"노인",75
1130,"나머지",75
1131,"풍부",75
1132,"창립",75
1133,"학위",75
1134,"파리",75
1135,"의식",74
1136,"cnn",74
1137,"어린이",74
1138,"별도",74
1139,"융합",74
1140,"관광객",74
1141,"지구",74
1142,"빅데이터",74
1143,"투입",74
1144,"주일",74
1145,"반품",74
1146,"담당자",74
1147,"자율",74
1148,"월마트와",74
1149,"pioneer",74
1150,"서경cube",74
1151,"연재물",74
1152,"저가",73
1153,"하고",73
1154,"사전",73
1155,"특화",73
1156,"화해",73
1157,"배치",73
1158,"경계",73
1159,"월급",73
1160,"스티브",73
1161,"흥미",73
1162,"가짜",73
1163,"프리미엄",73
1164,"실력",73
1165,"매일",73
1166,"소리",73
1167,"티켓",73
1168,"nyt",73
1169,"베조스가",73
1170,"크래프트",73
1171,"겨냥",72
1172,"가상",72
1173,"가입자",72
1174,"사이버",72
1175,"보호",72
1176,"인증",72
1177,"드라마",72
1178,"평범",72
1179,"후보",72
1180,"교사",72
1181,"인테리어",72
1182,"이비",72
1183,"하늘",72
1184,"주도하",71
1185,"초점",71
1186,"첨단",71
1187,"복지",71
1188,"기업공개",71
1189,"진화",71
1190,"운전자",71
1191,"특성",71
1192,"테슬라",71
1193,"고등학교",71
1194,"캠페인",71
1195,"머리",71
1196,"사옥",71
1197,"잡스",71
1198,"주최",71
1199,"고전",71
1200,"인원",71
1201,"오전",70
1202,"스탠드",70
1203,"실현",70
1204,"클릭",70
1205,"포토",70
1206,"자인",70
1207,"식사",70
1208,"신화",70
1209,"혁명",70
1210,"거주",70
1211,"위해",70
1212,"입소문",70
1213,"승부",70
1214,"애널리스트는",70
1215,"배터리",70
1216,"스피커",70
1217,"엄마",70
1218,"기업가정신",70
1219,"이내",69
1220,"자신감",69
1221,"증시",69
1222,"대화",69
1223,"자원",69
1224,"종합",69
1225,"모색",69
1226,"교통",69
1227,"소득",69
1228,"유도",69
1229,"액세서리",69
1230,"보상",69
1231,"중국어",68
1232,"보급",68
1233,"접속",68
1234,"판매량",68
1235,"만여",68
1236,"신생",68
1237,"잠재력",68
1238,"발휘",68
1239,"이젠",68
1240,"시점",68
1241,"감안",68
1242,"간단",68
1243,"가입",68
1244,"경향",68
1245,"화려",68
1246,"이외",68
1247,"국내외",68
1248,"의장",68
1249,"합류",68
1250,"설명회",68
1251,"수천",68
1252,"인류",67
1253,"콘텐츠를",67
1254,"블룸버그",67
1255,"제출",67
1256,"상점",67
1257,"주주",67
1258,"짝퉁",67
1259,"팀장",67
1260,"아의",67
1261,"효율적",67
1262,"한지",67
1263,"해도",67
1264,"총리",67
1265,"웹툰",67
1266,"베저스는",67
1267,"멤버",67
1268,"론의",66
1269,"집계",66
1270,"홍콩",66
1271,"과감",66
1272,"아래",66
1273,"블랙",66
1274,"손실",66
1275,"남자",66
1276,"중간",66
1277,"비행기",66
1278,"익스프레스",66
1279,"원인",66
1280,"파워",66
1281,"예전",66
1282,"의존",66
1283,"창의적",66
1284,"계산",66
1285,"숫자",66
1286,"윤희석",66
1287,"유망",65
1288,"조달",65
1289,"긴장",65
1290,"시민",65
1291,"운용",65
1292,"시각",65
1293,"상업용",65
1294,"대행",65
1295,"사실상",65
1296,"기본적",65
1297,"충분",65
1298,"진학",65
1299,"성적",64
1300,"전반",64
1301,"약속",64
1302,"수업",64
1303,"작성",64
1304,"스마트폰을",64
1305,"증권",64
1306,"시범",64
1307,"직접",64
1308,"편의점",64
1309,"상용화",64
1310,"초대",64
1311,"의도",64
1312,"운전",64
1313,"경찰",63
1314,"금지",63
1315,"기업인",63
1316,"최선",63
1317,"자회사",63
1318,"거점",63
1319,"정규직",63
1320,"숙박",63
1321,"대중",63
1322,"사들",63
1323,"실천",63
1324,"법인",63
1325,"손정",63
1326,"센터장",63
1327,"컴퍼니",63
1328,"공헌",63
1329,"관측",62
1330,"엔터테인먼트",62
1331,"소송",62
1332,"코드",62
1333,"유사",62
1334,"종사",62
1335,"주년",62
1336,"독점",62
1337,"트위터",62
1338,"크리스마스",62
1339,"케이",62
1340,"곳곳",62
1341,"배우",62
1342,"문구",62
1343,"사무",62
1344,"집단",62
1345,"승자",62
1346,"신제품",62
1347,"경쟁업체",62
1348,"이때",62
1349,"총집",62
1350,"소형",61
1351,"미래의",61
1352,"에어",61
1353,"유통시장",61
1354,"적응",61
1355,"지출",61
1356,"추정",61
1357,"상가",61
1358,"주인",61
1359,"수익률",61
1360,"메신저",61
1361,"주당",61
1362,"축적",61
1363,"박람회",61
1364,"전시",61
1365,"대전",61
1366,"그때",61
1367,"멘토",61
1368,"폭스",61
1369,"감귤",61
1370,"본문",61
1371,"블라인드",61
1372,"제트닷컴을",61
1373,"단지",60
1374,"지하",60
1375,"긍정적",60
1376,"모방",60
1377,"사고",60
1378,"브라",60
1379,"커뮤니티",60
1380,"시선",60
1381,"전자제품",60
1382,"강남",60
1383,"교류",60
1384,"공무원",60
1385,"옵션",60
1386,"피트",60
1387,"수익성",59
1388,"고도",59
1389,"시리즈",59
1390,"작용",59
1391,"파이",59
1392,"휴대폰",59
1393,"시아",59
1394,"손님",59
1395,"예방",59
1396,"통계",59
1397,"공감",59
1398,"파괴",59
1399,"폭발적",59
1400,"링크",59
1401,"벤처캐피털",59
1402,"콘셉트",59
1403,"대변인",59
1404,"장면",59
1405,"구분",59
1406,"평판",59
1407,"아마존닷컴이",59
1408,"여부",58
1409,"정식",58
1410,"영업이익",58
1411,"하이",58
1412,"의료",58
1413,"제조사",58
1414,"사항",58
1415,"창업주",58
1416,"복잡",58
1417,"코트",58
1418,"해소",58
1419,"행위",58
1420,"주도",58
1421,"스튜디오",58
1422,"요리",58
1423,"지상",58
1424,"비행선",58
1425,"aws",58
1426,"공세",57
1427,"성격",57
1428,"사모",57
1429,"엔젤",57
1430,"마감",57
1431,"출연",57
1432,"먹거리",57
1433,"불편",57
1434,"하드웨어",57
1435,"노동자",57
1436,"각국",57
1437,"장애",57
1438,"예산",57
1439,"유리",57
1440,"대회",57
1441,"구조조정",57
1442,"테크",57
1443,"연방",57
1444,"운항",57
1445,"누군가",57
1446,"안경",57
1447,"비난",56
1448,"사태",56
1449,"합의",56
1450,"계정",56
1451,"대다수",56
1452,"개별",56
1453,"파운드",56
1454,"승진",56
1455,"임대료",56
1456,"로고",56
1457,"모임",56
1458,"완료",56
1459,"성명",56
1460,"리서치",56
1461,"공학",56
1462,"대졸자",56
1463,"자선",56
1464,"블로그",56
1465,"출산",56
1466,"처방",56
1467,"진로",55
1468,"갈등",55
1469,"거부",55
1470,"부채",55
1471,"일종",55
1472,"부장",55
1473,"위주",55
1474,"종이",55
1475,"도착",55
1476,"공고",55
1477,"옥션",55
1478,"후원",55
1479,"언어",55
1480,"거듭",55
1481,"마리",55
1482,"회계",55
1483,"리조트",55
1484,"계산기",55
1485,"대량",54
1486,"버튼",54
1487,"성장률",54
1488,"명성",54
1489,"점수",54
1490,"출간",54
1491,"이탈",54
1492,"허용",54
1493,"진단",54
1494,"한데",54
1495,"감독",54
1496,"고향",54
1497,"고품질",54
1498,"미국인",54
1499,"교실",54
1500,"수강",54
1501,"dji",54
1502,"토이저러스는",54
1503,"상반기",53
1504,"탐사",53
1505,"신기",53
1506,"노동",53
1507,"인천",53
1508,"변경",53
1509,"상징",53
1510,"리치",53
1511,"대가",53
1512,"클럽",53
1513,"비밀",53
1514,"실수",53
1515,"충격",53
1516,"고가",53
1517,"변호",53
1518,"패턴",53
1519,"카지노",53
1520,"공연",53
1521,"감동",53
1522,"호응",53
1523,"여자",53
1524,"와이",53
1525,"사업가",53
1526,"생활용품",52
1527,"이슈",52
1528,"재미",52
1529,"명문",52
1530,"제보",52
1531,"압박",52
1532,"감각",52
1533,"피부",52
1534,"이동",52
1535,"이재",52
1536,"자세",52
1537,"손잡고",52
1538,"네티즌",52
1539,"화성",52
1540,"아가",52
1541,"잘못",52
1542,"승리",52
1543,"초청",52
1544,"리처드",52
1545,"중고",52
1546,"직구",51
1547,"프로",51
1548,"멘토링",51
1549,"서적",51
1550,"프라이데이",51
1551,"조명",51
1552,"커뮤니케이션",51
1553,"거물",51
1554,"반복",51
1555,"전면",51
1556,"제목",51
1557,"태도",51
1558,"축제",51
1559,"진짜",51
1560,"바다",51
1561,"착용",51
1562,"교환",51
1563,"예술",51
1564,"취미",51
1565,"도널드",51
1566,"구매자",50
1567,"1분기",50
1568,"조정",50
1569,"직무",50
1570,"기초",50
1571,"상생",50
1572,"충족",50
