"obs","words","count"
650,"감소세",141
651,"애널리스트는",141
652,"연설",140
653,"원자재",140
654,"압도",140
655,"신사업",140
656,"최근",139
657,"소재",139
658,"전통",139
659,"공식",139
660,"시너지",139
661,"일대",139
662,"생활",138
663,"사용자",138
664,"매력",138
665,"시장점유율",138
666,"연평균",138
667,"투자하",137
668,"에이",137
669,"슈퍼마켓",137
670,"차례",137
671,"침체",137
672,"견인",137
673,"건설",136
674,"이틀",136
675,"코리",136
676,"축제",136
677,"제주",136
678,"저작권자",136
679,"춘절",136
680,"각종",135
681,"자료",135
682,"급성장",135
683,"임금",134
684,"이하",134
685,"copyrights",134
686,"물동량",134
687,"대우",134
688,"거래량",134
689,"관광객",133
690,"판매액",133
691,"단기",133
692,"고성장",132
693,"수출액",132
694,"방향",131
695,"미래",131
696,"사태",131
697,"타격",131
698,"폭발적",131
699,"발언",131
700,"여부",130
701,"러시",130
702,"적용",130
703,"데이터",130
704,"혼조세",130
705,"배럴",130
706,"측면",129
707,"합계",129
708,"행진",129
709,"heraldbiz",129
710,"언론",129
711,"총액",129
712,"면세점",129
713,"신기록",129
714,"단계",128
715,"세상",128
716,"시대",128
717,"ceo",128
718,"연초",128
719,"위원",128
720,"대목",128
721,"선택",127
722,"뚜렷",127
723,"이래",127
724,"관세",126
725,"조달",126
726,"수수료",126
727,"아이",126
728,"파이낸셜",126
729,"급락했다",126
730,"저가",125
731,"소셜커머스",125
732,"소프트웨어",125
733,"뱅크",125
734,"추석",125
735,"관계",124
736,"부각",124
737,"생산량",124
738,"신한",124
739,"쿠팡",124
740,"정보기술",123
741,"운용",123
742,"샤오",122
743,"직원",122
744,"부채",121
745,"전국",121
746,"해석",121
747,"역할",120
748,"콘텐츠",120
749,"사들",120
750,"프랑스",120
751,"상의",120
752,"에스",120
753,"수급",119
754,"가지",119
755,"운송",119
756,"직후",119
757,"중앙은행",119
758,"이번주",119
759,"중산층",119
760,"건강",118
761,"석유",118
762,"일본의",118
763,"형성",118
764,"etnews",118
765,"비트",118
766,"오픈",117
767,"기조",117
768,"사실",116
769,"동반",116
770,"비즈니스",116
771,"반응",116
772,"영역",115
773,"유망",115
774,"최대치",115
775,"리서치",115
776,"창출",114
777,"제조",114
778,"처리",114
779,"노동부",114
780,"마이크로소프트",113
781,"지급",113
782,"텐센트",113
783,"공격",113
784,"압력",113
785,"숫자",113
786,"스탠드",112
787,"추천",112
788,"육박",112
789,"국내총생산",112
790,"아래",111
791,"위주",111
792,"유상증자",111
793,"장대비",111
794,"전화",110
795,"부회장",110
796,"웃돈",110
797,"패션",109
798,"단가",109
799,"미세",109
800,"설립",109
801,"추락",109
802,"cnbc",109
803,"과정",108
804,"제기",108
805,"통합",108
806,"이름",108
807,"연내",108
808,"주말",108
809,"공개시장위원회",108
810,"산업생산",108
811,"철강",108
812,"구성",107
813,"기사",107
814,"개최",107
815,"선호",107
816,"랠리",107
817,"호텔",107
818,"엔터",107
819,"주로",107
820,"변수",106
821,"휴대폰",106
822,"기금",106
823,"자사",106
824,"년대",106
825,"심화",106
826,"원인",106
827,"솔로",106
828,"역직",105
829,"인텔",105
830,"치열",105
831,"현실",105
832,"바탕",105
833,"배경",105
834,"중단",105
835,"누적",105
836,"신규사업",105
837,"통화정책",105
838,"등락",105
839,"강력",104
840,"실업률",104
841,"포장",104
842,"이외",104
843,"대대적",104
844,"기자",104
845,"인플레이션",104
846,"매수세",104
847,"웹보드",104
848,"구축",103
849,"추산",103
850,"부상",103
851,"유명",103
852,"체결",103
853,"컴퓨터",103
854,"직접",103
855,"가구",103
856,"변동",103
857,"하려",102
858,"특별",102
859,"대기업",102
860,"상공",102
861,"지역별",102
862,"였다",102
863,"실업수당",102
864,"준의",102
865,"다변화",102
866,"eps",102
867,"fomc",102
868,"최초",101
869,"블룸버그",101
870,"부족",101
871,"방법",101
872,"우위",101
873,"마지막",101
874,"견조한",101
875,"호주",100
876,"출하량",100
877,"인천",100
878,"수주",100
879,"msci",100
880,"본격화",99
881,"보험",99
882,"추이",99
883,"컨센서스",99
884,"내림세",99
885,"입장",98
886,"인민",98
887,"신호",98
888,"동기대비",98
889,"신작",98
890,"실업보험",98
891,"민간",97
892,"배당",97
893,"증대",97
894,"점포",97
895,"회원",97
896,"부합",97
897,"상승폭",97
898,"다각화",96
899,"혜택",96
900,"매체",96
901,"개혁",96
902,"예약",96
903,"계열사",96
904,"서부텍사스산",96
905,"항목",95
906,"나스닥지수는",95
907,"kdb",95
908,"가늠",95
909,"fta",94
910,"당국",94
911,"방송",94
912,"확정",94
913,"물품",94
914,"전달",94
915,"크리스마스",94
916,"통운",94
917,"경제성장률",94
918,"요소",94
919,"제휴",93
920,"조언",93
921,"향상",93
922,"양산",93
923,"외신",93
924,"시아",93
925,"국면",93
926,"해소",93
927,"단기적",93
928,"연합인포맥스",93
929,"고점",93
930,"스마트",92
931,"유치",92
932,"신문",92
933,"주장",92
934,"시장조사",92
935,"시각",92
936,"개별",92
937,"미만",92
938,"준이",92
939,"대체",91
940,"동영상",91
941,"브라",91
942,"금융시장",91
943,"인용",91
944,"크라이",91
945,"급감",91
946,"야후",91
947,"신제품",91
948,"순손",91
949,"수석",90
950,"메신저",90
951,"최신",90
952,"소프트",90
953,"마이너스",90
954,"엔화",90
955,"개사",90
956,"인덱스",90
957,"판촉",90
958,"구입",89
959,"담당",89
960,"팀장",89
961,"해지",89
962,"어닝",89
963,"트래픽",89
964,"가시화",89
965,"휘발유",89
966,"초콜릿",89
967,"요구",88
968,"본사",88
969,"종합",88
970,"중이",88
971,"유동성",88
972,"낙관",88
973,"북한",87
974,"양상",87
975,"언급",87
976,"마무리",87
977,"투데이",87
978,"재무",87
979,"ecb",87
980,"안팎",86
981,"주도하",86
982,"인력",86
983,"아이폰",86
984,"항공화물",86
985,"유가증권",86
986,"호황",85
987,"sed",85
988,"선진국",85
989,"양적",85
990,"파이낸셜타임스",85
991,"상거래",85
992,"저평가",85
993,"뉴욕상업거래소에서",85
994,"평가절하",85
995,"메이시스",85
996,"등장",84
997,"정체",84
998,"혁신",84
999,"스탠",84
1000,"동향",84
1001,"베스트",84
1002,"모바일게임",84
1003,"프로모션",84
1004,"낸드",84
1005,"독신자",84
1006,"청구자",84
1007,"독립",83
1008,"메모리반도체",83
1009,"방안",83
1010,"사물",83
1011,"메이",83
1012,"포털",83
1013,"자산운용",83
1014,"휴대",83
1015,"사진",83
1016,"어려움",83
1017,"스포츠",83
1018,"동종",83
1019,"모건",83
1020,"대선",83
1021,"인공지능",83
1022,"금값",83
1023,"겨냥",82
1024,"솔루션",82
1025,"소득",82
1026,"중간",82
1027,"월간",82
1028,"시사",82
1029,"상한가",82
1030,"명품",81
1031,"가상",81
1032,"얘기",81
1033,"울산",81
1034,"급격",81
1035,"일자리",81
1036,"반전",81
1037,"네이버는",81
1038,"대출",81
1039,"박스",81
1040,"초대",81
1041,"상장사",81
1042,"유행",81
1043,"고급",81
1044,"여력",81
1045,"흥행",81
1046,"일각",81
1047,"가를",81
1048,"문화",80
1049,"내놨다",80
1050,"신용",80
1051,"충격",80
1052,"약화",80
1053,"경기둔화",80
1054,"방문",79
1055,"플러스",79
1056,"랜드",79
1057,"제일",78
1058,"단행",78
1059,"이미지",78
1060,"구체",78
1061,"논란",78
1062,"조성",78
1063,"sns",78
1064,"매니저",78
1065,"목적",78
1066,"박정",78
1067,"p500",78
1068,"집행",77
1069,"법인",77
1070,"실망",77
1071,"주에",77
1072,"투자전략",77
1073,"상향조정",77
1074,"의약품",77
1075,"원화",77
1076,"온스",77
1077,"입점",76
1078,"사회",76
1079,"책임자",76
1080,"불안감",76
1081,"스타",76
1082,"협력",76
1083,"인수합병",76
1084,"도널드",76
1085,"어도비",76
1086,"알리",75
1087,"카드",75
1088,"내수시장",75
1089,"차별화",75
1090,"종료",75
1091,"여성",75
1092,"테마",75
1093,"대중",75
1094,"투입",75
1095,"전자제품",75
1096,"지분율",75
1097,"푸드",75
1098,"특징",75
1099,"타깃",75
1100,"일동",75
1101,"비농업부문",75
1102,"한류",74
1103,"경기침체",74
1104,"공동",74
1105,"무료",74
1106,"변경",74
1107,"파악",74
1108,"배달",74
1109,"한데",74
1110,"북미",74
1111,"per",74
1112,"장비",74
1113,"부양",74
1114,"교체",74
1115,"전일",74
1116,"대책",73
1117,"중국시장",73
1118,"저렴",73
1119,"잠재력",73
1120,"취득",73
1121,"호조세",73
1122,"실현",73
1123,"국경",73
1124,"압박",73
1125,"대주주",73
1126,"실패",73
1127,"고정",73
1128,"ssd",73
1129,"목표가",73
1130,"미미",72
1131,"성적",72
1132,"전반",72
1133,"하자",72
1134,"연계",72
1135,"절감",72
1136,"이탈",72
1137,"국내외",72
1138,"사장",72
1139,"생명",72
1140,"차익",72
1141,"중장기적",72
1142,"추가적",72
1143,"청구건",72
1144,"보고",71
1145,"관광",71
1146,"설치",71
1147,"확실",71
1148,"로봇",71
1149,"고전",71
1150,"드래곤",71
1151,"pmi",71
1152,"제조사",70
1153,"공사",70
1154,"홈페이지",70
1155,"테슬라",70
1156,"저장",70
1157,"명절",70
1158,"총리",70
1159,"자릿수",70
1160,"서부",70
1161,"경기회복",70
1162,"총거래",70
1163,"징둥",70
1164,"검토",69
1165,"일정",69
1166,"성장동력",69
1167,"가속화",69
1168,"체감",69
1169,"중동",69
1170,"고가",69
1171,"일회성",69
1172,"하락폭",69
1173,"애널리스트들",69
1174,"합의",68
1175,"베트남",68
1176,"보안",68
1177,"1인당",68
1178,"첫날",68
1179,"대박",68
1180,"점진적",68
1181,"자정",68
1182,"인터파크",68
1183,"국가별",68
1184,"시황",68
1185,"메르스",68
1186,"sedaily",68
1187,"전개",67
1188,"엔젤",67
1189,"이동통신",67
1190,"사례",67
1191,"접근",67
1192,"패널",67
1193,"최고가",67
1194,"화학",67
1195,"경쟁업체",67
1196,"부양책",67
1197,"다음달",67
1198,"아마존과",66
1199,"전후",66
1200,"종전",66
1201,"선정",66
1202,"민국",66
1203,"간편",66
1204,"고공",66
1205,"가전제품",66
1206,"공매",66
1207,"이동",66
1208,"컴퓨팅",66
1209,"정보통신",66
1210,"택배업",66
1211,"주춤",66
1212,"본토",66
1213,"격화",66
1214,"유틸리티",66
1215,"보급",65
1216,"안전",65
1217,"존재",65
1218,"이젠",65
1219,"신성장",65
1220,"인식",65
1221,"기계",65
1222,"채용",65
1223,"영향력",65
1224,"야후는",65
1225,"급락세",65
1226,"유럽중앙은행",65
1227,"안정세",65
1228,"동원",64
1229,"자신",64
1230,"거대",64
1231,"마찬가지",64
1232,"주인",64
1233,"뉴스1코리아",64
1234,"참석",64
1235,"사실상",64
1236,"한계",64
1237,"저조",64
1238,"동부",64
1239,"김창권",64
1240,"스코틀랜드",64
1241,"나이",64
1242,"소비지출",64
1243,"rbsi",64
1244,"계기",63
1245,"열풍",63
1246,"바닥",63
1247,"추월",63
1248,"프로그램",63
1249,"유일",63
1250,"컨퍼런스",63
1251,"과잉",63
1252,"제한적",63
1253,"잠정",63
1254,"구매력",63
1255,"다음날",63
1256,"구조적",63
1257,"이코노미스트는",63
1258,"비수기",63
1259,"미래에셋대우",63
1260,"수정",62
1261,"작업",62
1262,"체제",62
1263,"네시",62
1264,"최종",62
1265,"고조",62
1266,"네트워크",62
1267,"여건",62
1268,"중장기",62
1269,"범위",62
1270,"뒷받침",62
1271,"역사",62
1272,"대신",62
1273,"현황",62
1274,"형태",62
1275,"기술력",62
1276,"연기",62
1277,"b2b",62
1278,"직구족",62
1279,"대통령의",62
1280,"경쟁심",62
1281,"증설",62
1282,"세일",62
1283,"저점",62
1284,"위메프",62
1285,"성명",62
1286,"이중",62
1287,"사주",62
1288,"매도세",62
1289,"면치",62
1290,"cgv",62
1291,"연례",62
1292,"브렌트유",62
1293,"연방준비제도이사회",62
1294,"도움",61
1295,"경험",61
1296,"로이터",61
1297,"신흥시장",61
1298,"블룸버그는",61
1299,"하거",61
1300,"런던",61
1301,"정상화",61
1302,"트위터",61
1303,"월마트가",61
1304,"불황",61
1305,"현재",61
1306,"충분",61
1307,"쇼핑객",61
1308,"요금",61
1309,"유아용품",61
1310,"유효",61
1311,"당기순손실",61
1312,"용구",61
1313,"해결",60
1314,"능력",60
1315,"발굴",60
1316,"설비",60
1317,"성적표",60
1318,"시설",60
1319,"포토",60
1320,"창고",60
1321,"각국",60
1322,"담배",60
1323,"전용",60
1324,"sk플래닛",60
1325,"국유기업",60
1326,"아나",60
1327,"섹터",60
1328,"한국경제tv",60
1329,"후강퉁",60
1330,"불가피",60
1331,"frb",60
1332,"팩트셋",60
1333,"출연",59
1334,"인증",59
1335,"정리",59
1336,"싱가포르",59
1337,"대행",59
1338,"위협",59
1339,"유진",59
1340,"아마존을",59
1341,"인터뷰",59
1342,"신세계",59
1343,"소매업",59
1344,"거듭",59
1345,"플라이",59
1346,"더들리",59
1347,"위치",58
1348,"육성",58
1349,"뉴시",58
1350,"직면",58
1351,"공룡",58
1352,"지정학적",58
1353,"스페인",58
1354,"11월11일",58
1355,"스테이트",58
1356,"보통주",58
1357,"월가",58
1358,"cj오쇼핑",57
1359,"가동",57
1360,"차세대",57
1361,"보수",57
1362,"사업자",57
1363,"사전",57
1364,"상점",57
1365,"눈길",57
1366,"신청",57
1367,"실시간",57
1368,"지배력",57
1369,"영상",57
1370,"완료",57
1371,"동시",57
1372,"급등세",57
1373,"분유",57
1374,"일시적",57
1375,"저비용",57
1376,"타임스",57
1377,"리포트",57
1378,"동결",57
1379,"특송",57
1380,"금리선물",57
1381,"신선",56
1382,"근거",56
1383,"징둥닷컴",56
1384,"저성장",56
1385,"짝퉁",56
1386,"이의",56
1387,"만기",56
1388,"파운드",56
1389,"시장조사기관",56
1390,"건수",56
1391,"대조",56
1392,"신장",56
1393,"사흘",56
1394,"마진",56
1395,"장세",56
1396,"외형",56
1397,"외환시장",56
1398,"외로움",56
1399,"절하",56
1400,"제작",55
1401,"심각",55
1402,"위원회",55
1403,"빅데이터",55
1404,"진화",55
1405,"컨설팅",55
1406,"선점",55
1407,"쿠폰",55
1408,"케이",55
1409,"최저가",55
1410,"폭등",55
1411,"여름",55
1412,"회계",55
1413,"손익",55
1414,"전미",55
1415,"베이지",55
1416,"중반",54
1417,"탄탄",54
1418,"구매자",54
1419,"창업자",54
1420,"배포",54
1421,"연구소",54
1422,"경향",54
1423,"상자",54
1424,"동일",54
1425,"국가간",54
1426,"내부",54
1427,"전쟁",54
1428,"롯데백화점",54
1429,"분류",54
1430,"미국은",54
1431,"기념",54
1432,"인치",54
1433,"시카고옵션거래소에서",54
1434,"갈라",54
1435,"맥스",53
1436,"근접",53
1437,"무선",53
1438,"무엇",53
1439,"지방",53
1440,"범유럽",53
1441,"바이오",53
1442,"정치",53
1443,"테크놀로지",53
1444,"국토",53
1445,"네이버가",53
1446,"머니",53
1447,"안타",53
1448,"표현",53
1449,"크로스",53
1450,"최악",53
1451,"스탠더드",53
1452,"모멘텀이",53
1453,"징둥은",53
1454,"협상",52
1455,"저우",52
1456,"가입",52
1457,"특정",52
1458,"지갑",52
1459,"후반",52
1460,"종이",52
1461,"청구",52
1462,"아의",52
1463,"갤럭시",52
1464,"상환",52
1465,"게임주",52
1466,"직전월",52
1467,"시카고상품거래소",52
1468,"페드워치에",52
1469,"25bp",52
1470,"중국산",51
1471,"도달",51
1472,"유출",51
1473,"과도",51
1474,"유사",51
1475,"완만",51
1476,"확충",51
1477,"차량",51
1478,"후보",51
1479,"시도",51
1480,"목소리",51
1481,"설정",51
1482,"현물",51
1483,"다운로드",51
1484,"대투",51
1485,"증가폭",51
1486,"극복",51
1487,"효율성",51
1488,"처분",51
1489,"의존도",51
1490,"앤드",51
1491,"전주",51
1492,"선거",51
1493,"플래시",51
1494,"가가",51
1495,"신주",51
1496,"파리",51
1497,"전광판",51
1498,"나스닥종합지수는",51
1499,"유로존",51
1500,"수정치",51
1501,"10년물",51
1502,"타결",50
1503,"보호",50
1504,"부품",50
1505,"애널리스트",50
1506,"산업혁명",50
1507,"모바일로",50
1508,"자본",50
1509,"음식",50
1510,"고령화",50
1511,"돌입",50
1512,"막대",50
1513,"유리",50
1514,"주일",50
1515,"통과",50
1516,"나라",50
1517,"저유가",50
1518,"패턴",50
1519,"취급",50
1520,"내륙",50
1521,"지연",50
1522,"추격",50
1523,"상원",50
1524,"할인율",50
1525,"조짐",50
1526,"전년도",50
1527,"중소기업청",50
1528,"독신",50
1529,"ddr3",50
1530,"그리스",50
1531,"탑재",49
1532,"기점",49
1533,"교육",49
1534,"업무",49
1535,"이재",49
1536,"핀테크",49
1537,"월드",49
1538,"재개",49
