"obs","words","count"
601,"프라이데이",137
602,"조직",136
603,"구조",136
604,"소셜",136
605,"비디오",136
606,"메이크샵은",136
607,"절반",135
608,"자유",135
609,"자회사",135
610,"상담",135
611,"담당",135
612,"팀장",135
613,"모바일에서",135
614,"ems",135
615,"직매입",135
616,"비율",134
617,"상태",134
618,"성과",134
619,"급성장",134
620,"연예",134
621,"방안",133
622,"입장",133
623,"우수",133
624,"화해",133
625,"설정",133
626,"웹사이트",133
627,"통운",133
628,"취급",133
629,"소호",133
630,"만여",132
631,"창업자",132
632,"위안",132
633,"진입",131
634,"시청",131
635,"재고",131
636,"정확",131
637,"박민",131
638,"위메프는",131
639,"사이",130
640,"고려",130
641,"선호",130
642,"시럽",130
643,"newsis",129
644,"합병",129
645,"상점",128
646,"체크",128
647,"국내외",128
648,"마이",128
649,"발송",127
650,"롯데",126
651,"오전",126
652,"발굴",126
653,"관광객",126
654,"유료",126
655,"태국",126
656,"스타일",126
657,"픽업",126
658,"서초구",126
659,"가상",125
660,"달성",125
661,"상당",125
662,"음성",125
663,"규제",124
664,"요구",124
665,"해서",124
666,"공항",124
667,"빅데이터를",124
668,"방문자",124
669,"증대",124
670,"인천",123
671,"엔진",123
672,"숙박",123
673,"경기",123
674,"일상",123
675,"우편",123
676,"영등포구",123
677,"윤희석",123
678,"여기",122
679,"외국",122
680,"중소",122
681,"융합",122
682,"박미",122
683,"이전",122
684,"heraldcorp",122
685,"본부장",122
686,"개설",121
687,"웨이",121
688,"참석",121
689,"최신",121
690,"응모",121
691,"디자인",120
692,"sk플래닛은",120
693,"대리",120
694,"무역",119
695,"강점",119
696,"완료",119
697,"겨냥",118
698,"수요가",118
699,"윈도",118
700,"대기업",118
701,"제도",118
702,"사전",118
703,"헤럴드경제",118
704,"확바뀐",118
705,"존의",117
706,"스마트폰으로",117
707,"강자",117
708,"트래픽",117
709,"이해",115
710,"수령",115
711,"집계",114
712,"상대",114
713,"편의",114
714,"현금",114
715,"광고주",114
716,"안내",113
717,"한국경제",113
718,"도시",112
719,"내역",112
720,"한계",112
721,"장보기",112
722,"인력",111
723,"스마트폰을",111
724,"접수",111
725,"취향",111
726,"검토",110
727,"제외",110
728,"보급",110
729,"어디",110
730,"체계",110
731,"현장",110
732,"절차",110
733,"트립",110
734,"안전",109
735,"티켓몬스터",109
736,"이외",109
737,"영향력",109
738,"해지",109
739,"환불",109
740,"목적",109
741,"예측",108
742,"통신",108
743,"관계",108
744,"발급",108
745,"주제",108
746,"수단",108
747,"1분기",107
748,"자료",107
749,"역량",107
750,"번째",107
751,"민국",107
752,"스북은",107
753,"위챗",107
754,"상무",106
755,"애플",106
756,"일정",106
757,"스탠드",106
758,"선점",106
759,"조회",106
760,"성장률",105
761,"상생",105
762,"사항",105
763,"연구소",105
764,"유입",104
765,"축하",104
766,"특성",104
767,"티켓",104
768,"사회",103
769,"시범",103
770,"현실",102
771,"영국",102
772,"카드사",102
773,"감안",102
774,"모바일에",102
775,"아가",102
776,"정보기술",101
777,"과거",101
778,"컨설팅",101
779,"차이",101
780,"푸드",101
781,"요소",101
782,"버전",100
783,"순방",100
784,"모바일앱",100
785,"유통채널",99
786,"수치",99
787,"동기",99
788,"마음",99
789,"극대화",99
790,"기저귀",99
791,"이름",98
792,"유럽",98
793,"운영자",98
794,"순위",97
795,"공제",97
796,"컨퍼런스",97
797,"구매가",97
798,"프리미엄",97
799,"등급",97
800,"모습",96
801,"누리",96
802,"신문",96
803,"오바",96
804,"copyrights",96
805,"커뮤니티",96
806,"중고",96
807,"전월",96
808,"한류",95
809,"공급",95
810,"생태계",95
811,"연속",95
812,"장소",95
813,"장터",95
814,"주소",95
815,"교환",95
816,"kth",95
817,"유지",94
818,"음악",94
819,"인도",94
820,"보도",94
821,"총괄",94
822,"방향",93
823,"전세계",93
824,"오늘",93
825,"증권",93
826,"heraldbiz",93
827,"형성",93
828,"캠페인",93
829,"스탬프",93
830,"프라임",93
831,"파이낸셜",93
832,"웹툰",93
833,"작업",92
834,"대중화",92
835,"제한",92
836,"측면",92
837,"인구",92
838,"본격화",92
839,"외부",92
840,"익숙",92
841,"어려움",92
842,"직판",92
843,"충성도",92
844,"타깃",92
845,"우산",92
846,"노란",92
847,"e커머스",91
848,"보고서",91
849,"선언",91
850,"회의",91
851,"요금",91
852,"언제",90
853,"유통시장",90
854,"부상",90
855,"서버",90
856,"신속",90
857,"창조",90
858,"남성",90
859,"기술력",90
860,"전쟁",90
861,"원스톱",90
862,"특가",90
863,"대규모",89
864,"지불",89
865,"교통",89
866,"시즌",89
867,"송금",89
868,"프랜차이즈",89
869,"챗봇",89
870,"우려",88
871,"사실",88
872,"합리",88
873,"유사",87
874,"운송",87
875,"공격",87
876,"커피",87
877,"수집",87
878,"라이브",87
879,"무이자할부",87
880,"범위",86
881,"그램",86
882,"부동산",86
883,"시설",86
884,"장기",86
885,"현상",86
886,"유행",86
887,"카페24는",86
888,"촬영",85
889,"직접",85
890,"조건",85
891,"동남",85
892,"효율적",85
893,"플레이",85
894,"저작권자",85
895,"적립금",85
896,"영업이익",84
897,"벤처",84
898,"한국의",84
899,"개별",84
900,"디바이스",84
901,"포장",84
902,"보험",84
903,"사용액",84
904,"이동",84
905,"출발",84
906,"명절",84
907,"공연",84
908,"선착순",84
909,"건강",83
910,"과일",83
911,"휴대폰",83
912,"불편",83
913,"전담",83
914,"판매량",82
915,"프로젝트",82
916,"과학",82
917,"모두",82
918,"혁신적",82
919,"투입",82
920,"농가",82
921,"스마",82
922,"사물",81
923,"지식",81
924,"활발",81
925,"변경",81
926,"소매",81
927,"스캔",81
928,"전면",81
929,"배송지",81
930,"연내",81
931,"무엇",80
932,"전송",80
933,"탑재",80
934,"안심",80
935,"당시",80
936,"단위",80
937,"법인",80
938,"주도권",80
939,"계열사",80
940,"네이버와",80
941,"화물",80
942,"홈플러스",80
943,"독립",79
944,"회장",79
945,"시장조사",79
946,"발달",79
947,"폭발적",79
948,"해소",79
949,"라이프스타일",79
950,"코리아센터닷컴은",79
951,"시아",78
952,"주부",78
953,"복잡",78
954,"제안",78
955,"외식",78
956,"정기",78
957,"구분",78
958,"레저",77
959,"드라마",77
960,"식당",77
961,"부산",77
962,"상세",77
963,"시트",77
964,"수익성",76
965,"육성",76
966,"논란",76
967,"의견",76
968,"선도",76
969,"부족",76
970,"커뮤니케이션",76
971,"경쟁사",76
972,"박스",76
973,"중개",76
974,"휴가",76
975,"도전",75
976,"단말기",75
977,"중앙회",75
978,"옥션은",75
979,"메인",75
980,"가정",74
981,"병원",74
982,"이하",74
983,"내부",74
984,"머니",74
985,"인터넷을",74
986,"트위터",74
987,"소셜커머스는",74
988,"모바일쇼핑",74
989,"여행객",74
990,"이용권",74
991,"초점",73
992,"본부",73
993,"코드",73
994,"허브",73
995,"스북이",73
996,"간단",73
997,"슈퍼마켓",73
998,"뱅크",73
999,"해상",73
1000,"여름",73
1001,"플래그십",73
1002,"잡화",72
1003,"지정",72
1004,"이젠",72
1005,"스토리",72
1006,"인정",72
1007,"바코드",72
1008,"차원",72
1009,"대구",72
1010,"파워",72
1011,"시청자",72
1012,"한정",72
1013,"메이크샵이",72
1014,"keb",72
1015,"생활용품",71
1016,"밴드",71
1017,"아마존과",71
1018,"파이",71
1019,"구체",71
1020,"추정",71
1021,"시점",71
1022,"대중교통",71
1023,"유용",71
1024,"태그",71
1025,"강력",70
1026,"자금",70
1027,"ict",70
1028,"코너",70
1029,"샵n",70
1030,"지갑",70
1031,"익스프레스",70
1032,"월간",70
1033,"맛집",70
1034,"월마트",70
1035,"선별",70
1036,"신라면세점은",70
1037,"아이디어",69
1038,"상위",69
1039,"개척",69
1040,"지분",69
1041,"공인",69
1042,"본인",69
1043,"카메라",69
1044,"b2b",69
1045,"링크",69
1046,"분류",69
1047,"고급",69
1048,"포스",69
1049,"진열",69
1050,"cj오쇼핑",68
1051,"교수",68
1052,"주장",68
1053,"이동통신",68
1054,"상권",68
1055,"주도",68
1056,"워드",68
1057,"보장",67
1058,"안드로이드",67
1059,"행태",67
1060,"테스트",67
1061,"메뉴",67
1062,"문의",67
1063,"개시",67
1064,"축적",67
1065,"적자",67
1066,"호응",67
1067,"계기",66
1068,"주도하",66
1069,"sed",66
1070,"자원",66
1071,"배치",66
1072,"손실",66
1073,"상자",66
1074,"카페",66
1075,"롯데닷컴",66
1076,"동해",66
1077,"주변",65
1078,"신뢰",65
1079,"증가율",65
1080,"이탈",65
1081,"서점",65
1082,"전역",65
1083,"효율성",65
1084,"통관",65
1085,"중구",65
1086,"캐시백을",65
1087,"마포구",65
1088,"얘기",64
1089,"고도화",64
1090,"위주",64
1091,"치킨",64
1092,"개념",64
1093,"소프트",64
1094,"통합관리",64
1095,"프랑스",64
1096,"소셜커머스가",64
1097,"알고리즘",64
1098,"파트너십",64
1099,"무제한",64
1100,"이력",64
1101,"코리아센터닷컴",64
1102,"인터파크는",63
1103,"데이트",63
1104,"적합",63
1105,"아의",63
1106,"상품정보",63
1107,"성향",63
1108,"분유",63
1109,"okdgg",63
1110,"쿠팡맨",63
1111,"계산",63
1112,"명품",62
1113,"조언",62
1114,"텐센트",62
1115,"공사",62
1116,"종류",62
1117,"직장",62
1118,"확실",62
1119,"거리",62
1120,"스마트폰에",62
1121,"상용화",62
1122,"다수",62
1123,"계좌",62
1124,"인테리어",62
1125,"고객층",62
1126,"데이터베이스",62
1127,"vip",62
1128,"세정",62
1129,"라이프",62
1130,"여부",61
1131,"동원",61
1132,"뉴시",61
1133,"가족",61
1134,"행동",61
1135,"신개념",61
1136,"로봇",61
1137,"급변",61
1138,"직구족",61
1139,"모바일과",61
1140,"리뉴얼",61
1141,"건당",61
1142,"생방송",61
1143,"ironlung",61
1144,"업그레이드",60
1145,"차세대",60
1146,"최적",60
1147,"송파구",60
1148,"mypar",60
1149,"조성",60
1150,"주간",60
1151,"경향",60
1152,"출범",60
1153,"도착",60
1154,"마지막",60
1155,"세무",60
1156,"mou",60
1157,"생산",59
1158,"전반",59
1159,"배경",59
1160,"신고",59
1161,"보호",59
1162,"하고",59
1163,"mypark",59
1164,"소프트웨어",59
1165,"제보",59
1166,"공룡",59
1167,"개발자",59
1168,"데이",59
1169,"모색",59
1170,"접점",59
1171,"주년",59
1172,"요청",59
1173,"추구",59
1174,"인근",59
1175,"sedaily",59
1176,"진흥",58
1177,"자수",58
1178,"로그인",58
1179,"창고",58
1180,"유일",58
1181,"체인",58
1182,"이재",58
1183,"실행",58
1184,"퍼스트",58
1185,"비즈",58
1186,"hmall",58
1187,"블로그",58
1188,"와이",58
1189,"캐쉬",58
1190,"불만",57
1191,"전개",57
1192,"프로",57
1193,"제조사",57
1194,"현황",57
1195,"부장",57
1196,"기타",57
1197,"면제",57
1198,"동향",57
1199,"반복",57
1200,"요인",57
1201,"아나",57
1202,"참가",57
1203,"엔터",57
1204,"운전",57
1205,"농산물",56
1206,"독자",56
1207,"거대",56
1208,"횟수",56
1209,"희망",56
1210,"단독",56
1211,"신상품",56
1212,"사실상",56
1213,"비밀",56
1214,"미만",56
1215,"육박",56
1216,"우위",56
1217,"크로스",56
1218,"전무",56
1219,"승인",56
1220,"페이지",56
1221,"캐릭터",56
1222,"완성",55
1223,"수도권",55
1224,"수입",55
1225,"음원",55
1226,"위협",55
1227,"조치",55
1228,"주일",55
1229,"집행",55
1230,"장바구니",55
1231,"인지도",55
1232,"압도",55
1233,"소셜커머스와",55
1234,"파리",55
1235,"가락시장",55
1236,"농수산물",54
1237,"신뢰도",54
1238,"롯데그룹",54
1239,"하자",54
1240,"동반",54
1241,"종료",54
1242,"기관",54
1243,"육아",54
1244,"ceo",54
1245,"소셜네트워크서비스",54
1246,"소규모",54
1247,"출고",54
1248,"남녀",54
1249,"택배업",54
1250,"세탁",54
1251,"롯데하이마트",54
1252,"스타벅스",54
1253,"중소상",54
1254,"오리온",53
1255,"하락",53
1256,"최소",53
1257,"영수증",53
1258,"진단",53
1259,"특성상",53
1260,"형식",53
1261,"스피커",53
1262,"주유",53
1263,"사업본부장",53
1264,"택배사",53
1265,"정식",52
1266,"합의",52
1267,"자리매김",52
1268,"옥션을",52
1269,"대체",52
1270,"년대",52
1271,"포럼",52
1272,"브라",52
1273,"중단",52
1274,"저장",52
1275,"행위",52
1276,"박차",52
1277,"상하",52
1278,"위해",52
1279,"신사업",52
1280,"특산물",52
1281,"용품",52
1282,"존재",51
1283,"책임",51
1284,"배포",51
1285,"먹거리",51
1286,"베트남",51
1287,"질문",51
1288,"풀이",51
1289,"눈길",51
1290,"국경",51
1291,"가속화",51
1292,"산업혁명",51
1293,"커피전문점",51
1294,"모바일이",51
1295,"분위기",51
1296,"사들",51
1297,"앱카드",51
1298,"협의",51
1299,"자연",51
1300,"테크",51
1301,"수상",51
1302,"월마트는",51
1303,"리뷰",51
1304,"도약",50
1305,"네시",50
1306,"어린이",50
1307,"지출",50
1308,"화제",50
1309,"사상",50
1310,"최선",50
1311,"거점",50
1312,"콜센터",50
1313,"주차장",50
1314,"경로",50
1315,"발행",50
1316,"ios",50
1317,"스북을",50
1318,"언어",50
1319,"위시",50
1320,"이마",50
1321,"강서",50
1322,"중국어",49
1323,"탄탄",49
1324,"경영자",49
1325,"추산",49
1326,"신설",49
1327,"마찬가지",49
1328,"이용률",49
1329,"매입",49
1330,"연평균",49
1331,"해석",49
1332,"창립",49
1333,"레스토랑",49
1334,"코엑스",49
1335,"쇼킹",49
1336,"협약식",49
1337,"최소화",48
1338,"모집",48
1339,"스트리밍",48
1340,"도모",48
1341,"대대적",48
1342,"체크아웃",48
1343,"패키지",48
1344,"투어",48
1345,"sk플래닛이",48
1346,"양해각서",48
1347,"연령대",48
1348,"의민",48
1349,"도우미",48
1350,"가사",48
1351,"장벽",47
1352,"매력",47
1353,"실질적",47
1354,"실현",47
1355,"감성",47
1356,"일종",47
1357,"덕분",47
1358,"스티커",47
1359,"맞춤",47
1360,"엄지",47
1361,"추적",47
1362,"상의",47
1363,"구로구",47
1364,"유통산업",47
1365,"승부",47
1366,"식료품",47
1367,"커머스를",47
1368,"보상제",47
1369,"롯데마트",46
1370,"특허",46
1371,"제기",46
1372,"이익",46
1373,"의사",46
1374,"청구",46
1375,"행보",46
1376,"스마트폰이",46
1377,"정보통신기술",46
1378,"패러다임",46
1379,"발판",46
1380,"건수",46
1381,"불편함",46
1382,"보상",46
1383,"페스티벌",46
1384,"단골",46
1385,"반려동물",46
1386,"국은",45
1387,"소형",45
1388,"내달",45
1389,"저널",45
1390,"온오프라인",45
1391,"자동화",45
1392,"코트",45
1393,"화두",45
1394,"협력사",45
1395,"일환",45
1396,"크리스마스",45
1397,"강연",45
1398,"방대",45
1399,"주최",45
1400,"생존",45
1401,"소요",45
1402,"원활",45
1403,"격차",45
1404,"뚜렷",45
1405,"묶음",45
1406,"수량",45
1407,"국지",45
1408,"이틀",44
1409,"타임",44
1410,"동력",44
1411,"월스트리트",44
1412,"컴퓨터",44
1413,"태블릿",44
1414,"계속",44
1415,"유리",44
1416,"농협",44
1417,"수행",44
1418,"간편식",44
1419,"성별",44
1420,"증가세",44
1421,"몰이",44
1422,"측정",44
1423,"개인사업자",44
1424,"강좌",44
1425,"통신판매",44
1426,"입장권",44
1427,"모객",44
1428,"저가",43
1429,"말했",43
1430,"열풍",43
1431,"최종",43
1432,"통화",43
1433,"충족",43
1434,"위원회",43
1435,"소식",43
1436,"투자자",43
1437,"연회비",43
1438,"상단",43
1439,"취지",43
1440,"판매액",43
1441,"베스트",43
1442,"스북과",43
1443,"패스",43
1444,"영문",43
1445,"중이",43
1446,"파크",43
1447,"유저",43
1448,"gs25",43
1449,"소기업",43
1450,"지하철",43
1451,"예매",43
1452,"업태",43
1453,"매장이",43
1454,"무기",42
1455,"공급자",42
1456,"발견",42
1457,"이슈",42
1458,"평소",42
1459,"과제",42
1460,"그간",42
1461,"근무",42
1462,"심화",42
1463,"지역별",42
1464,"로컬",42
1465,"한우",42
1466,"로운",42
1467,"뮤직",42
1468,"프레",42
1469,"고유",42
1470,"지연",42
1471,"설명회",42
1472,"밀착형",42
1473,"부문장",42
1474,"대전",42
1475,"현지화",42
1476,"o2o는",42
1477,"티몬",42
1478,"환승",42
1479,"번개",42
1480,"중장년층",42
1481,"ironlun",42
1482,"반대",41
1483,"작용",41
1484,"사업체",41
1485,"유통업",41
1486,"표시",41
1487,"1인당",41
1488,"산하",41
1489,"점검",41
1490,"판로",41
1491,"주가",41
1492,"예비",41
1493,"나라",41
1494,"경쟁자",41
1495,"노선",41
1496,"주말",41
1497,"표준",41
1498,"냉동",41
1499,"빈도",41
1500,"세분",41
1501,"세븐일레븐",41
1502,"iptv",41
1503,"접속자",41
1504,"텍스트",41
1505,"신라면세점",41
1506,"계산대",41
1507,"구색",41
1508,"하성",41
1509,"샤오",40
1510,"구상",40
1511,"취소",40
1512,"획기적",40
1513,"능력",40
1514,"대출",40
1515,"검색어",40
1516,"휴대",40
1517,"거주",40
1518,"극복",40
1519,"냉장고",40
1520,"유통사",40
1521,"이래",40
1522,"검증",40
1523,"마케터",40
1524,"대시",40
1525,"도메인",40
1526,"shk999",40
1527,"채종",40
1528,"촉진",39
1529,"이내",39
1530,"응답",39
1531,"발휘",39
1532,"정리",39
1533,"투자하",39
1534,"운용",39
1535,"중국판",39
1536,"도구",39
1537,"각국",39
1538,"사람들",39
1539,"네이버에",39
1540,"우선",39
1541,"모바일",39
1542,"nfc",39
1543,"의장",39
1544,"충전",39
1545,"구도",39
1546,"상공",39
1547,"옵션",39
